Date,Hour,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time,Avg_total_toll,Sigma_2ratio,Sigma_3ratio,Demand
2021-03-02,14,1246.9545454545455,3934.727272727273,8.27137579299374,11.036021579870264,2.833333333333333,0.1497077864578209,0.6004840709183573,6280.503990770914
2021-03-02,8,1041.5,3674.818181818182,8.838363680285845,13.921414277329896,1.8863636363636365,0.1497077864578209,0.6004840709183573,5626.452353444352
2021-03-02,9,946.0909090909092,3707.045454545456,6.618844644118071,7.846998484739195,0.7916666666666666,0.1497077864578209,0.6004840709183573,4298.370061087899
2021-03-03,14,1255.409090909091,3901.636363636364,8.694623366663793,11.959174103014949,3.458333333333333,0.14315238618911283,0.6084071215942056,3333.799219253972
2021-03-03,19,941.5,3507.681818181818,6.156436165531875,6.83185240935213,0.9545454545454546,0.14315238618911283,0.6084071215942056,4736.582195715868
2021-03-03,18,1181.8181818181818,3944.4545454545455,7.768229033334272,9.585789399339532,2.208333333333333,0.14315238618911283,0.6084071215942056,5273.086732046119
2021-03-03,17,1272.3636363636365,4115.681818181818,8.602911770500825,12.04874236922686,3.8333333333333335,0.14315238618911283,0.6084071215942056,5115.265958610114
2021-03-03,16,1284.590909090909,4018.636363636364,9.090340246512794,13.183275243406596,4.666666666666667,0.14315238618911283,0.6084071215942056,4884.688406240855
2021-03-03,15,1296.909090909091,4062.545454545456,8.860261856083998,13.246605855201846,4.583333333333333,0.14315238618911283,0.6084071215942056,4970.530792288969
2021-03-03,13,1180.3636363636365,3860.9545454545455,7.574428635049262,9.596144778298806,1.8541666666666667,0.14315238618911283,0.6084071215942056,5209.585129896077
2021-03-03,11,1037.5454545454545,3974.9545454545455,6.495570135397405,7.64409615741562,0.8285714285714286,0.14315238618911283,0.6084071215942056,5449.25860932291
2021-03-03,10,977.181818181818,3803.045454545456,6.518067901165726,7.7648365669937105,0.75,0.14315238618911283,0.6084071215942056,5540.153013783494
2021-03-03,9,965.3636363636364,3737.363636363637,6.5861886584868525,7.772880074560149,0.75,0.14315238618911283,0.6084071215942056,6187.146762021182
2021-03-03,8,1039.6363636363635,3883.727272727273,6.629781601468944,7.7418666793711,0.7976190476190477,0.14315238618911283,0.6084071215942056,6653.130751069093
2021-03-03,7,1093.1363636363635,3983.0,6.62397426375263,7.73160862010799,0.8125,0.14315238618911283,0.6084071215942056,6544.660133712589
