Date,Hour,HOV Flow_3420 - Auto Mall NB,HOV Flow_3430 - Mowry NB,HOV Flow_3440 - Decoto/84 NB,HOV Flow_3450 - Whipple NB,HOV Flow_3460 - Hesperian/238 NB,Ordinary Flow_3420 - Auto Mall NB,Ordinary Flow_3430 - Mowry NB,Ordinary Flow_3440 - Decoto/84 NB,Ordinary Flow_3450 - Whipple NB,Ordinary Flow_3460 - Hesperian/238 NB,HOV Travel Time_3420 - Auto Mall NB,HOV Travel Time_3430 - Mowry NB,HOV Travel Time_3440 - Decoto/84 NB,HOV Travel Time_3450 - Whipple NB,HOV Travel Time_3460 - Hesperian/238 NB,Ordinary Travel Time_3420 - Auto Mall NB,Ordinary Travel Time_3430 - Mowry NB,Ordinary Travel Time_3440 - Decoto/84 NB,Ordinary Travel Time_3450 - Whipple NB,Ordinary Travel Time_3460 - Hesperian/238 NB,Avg_total_toll_3420 - Auto Mall NB,Avg_total_toll_3430 - Mowry NB,Avg_total_toll_3440 - Decoto/84 NB,Avg_total_toll_3450 - Whipple NB,Avg_total_toll_3460 - Hesperian/238 NB
2021-03-29,14,910.7692307692308,837.0,811.1428571428571,1279.6,1222.409090909091,4060.846153846154,4711.6,4421.428571428572,4501.6,3728.863636363637,5.078283070232272,2.766156801284791,2.933136525512719,2.2120914643029783,9.351239437345184,6.184380496586262,3.603184928516064,3.720425597259501,3.544991256168317,14.606926507755825,0.625,1.1458333333333333,0.9166666666666666,1.3958333333333333,3.5625
2021-03-29,15,971.6923076923076,975.4,1011.4285714285714,1399.4,1261.7727272727273,4023.230769230769,4566.6,4217.0,4188.0,3949.590909090909,5.189937553904909,3.1495755118069817,3.349844347433274,2.896680603316754,9.294007158206002,6.660464209260418,4.505018028246584,4.747877946716367,5.186288931705003,14.380421778854066,0.7083333333333334,1.7291666666666667,1.5208333333333333,3.083333333333333,4.8125
2021-03-29,16,922.7692307692308,948.8,964.1428571428572,1367.6,1283.2272727272727,3960.307692307693,4685.6,4260.0,4536.6,4124.909090909091,5.324232655098303,3.093861184807182,3.2730848409834423,2.533198439345603,8.438274805220562,6.789851900587527,4.441541069812624,4.598100913209362,4.11078619853413,12.024518736651066,0.6875,1.6666666666666667,1.7291666666666667,2.9375,4.4
2021-03-29,17,910.9230769230768,881.4,894.4285714285714,1289.6,1236.090909090909,3970.230769230769,4665.2,4481.285714285715,4676.8,3972.318181818182,5.386727567942389,2.8926324574406497,2.987902346971384,2.146136526430196,8.555101582552114,6.678785630150983,3.724371384933197,3.634279586277561,2.996056360424766,11.719739804596363,0.6875,1.6875,1.0625,1.6458333333333333,3.270833333333333
2021-03-29,18,698.5384615384615,785.2,727.2857142857143,1042.8,1030.9545454545455,3395.6153846153848,4474.8,4374.0,4416.4,3669.772727272728,4.957038984554283,2.85496410991949,2.869710832079748,1.766264346444221,6.721635615675273,5.956425221456734,3.5919016917005298,3.3149418220237625,2.08182703491658,7.709095768769286,0.5,1.375,0.8541666666666666,0.8125,1.6875
2021-03-29,19,570.0769230769231,552.4,518.4285714285714,788.0,816.2272727272727,2811.692307692308,3816.4,3711.571428571429,3867.2,3102.0,4.742891621335067,2.633529396750527,2.803924202168276,1.7187456709491868,5.997985514007421,5.364470996759044,3.121255630039913,3.2199747429508,2.014950532337221,6.617013312329289,0.5,0.8636363636363636,0.75,0.5681818181818182,0.9545454545454546
2021-03-30,5,382.7692307692308,260.6,223.28571428571428,660.0,634.8181818181819,2109.0,2401.6,2425.285714285714,3126.2,2522.818181818182,4.700473088241773,2.580999234569279,2.7865171292855844,1.6464645588648557,5.829942786355364,5.207338106157579,2.890803908308329,3.09893810982836,1.8953552851905329,6.326150533096861,0.5,0.6666666666666666,0.5,0.5,0.75
2021-03-30,6,543.5384615384615,427.6,400.4285714285714,915.4,967.7272727272727,2806.076923076923,3383.4,3372.5714285714284,4119.4,3510.5,4.799443041995218,2.6157584370495943,2.8198574504421545,1.8243178949174188,6.375231123027024,5.49093066880207,3.202608536220741,3.307445082239493,2.075707438862911,7.30665227246906,0.5,0.75,0.6041666666666666,0.5,0.8541666666666666
2021-03-30,7,627.4615384615385,484.2,445.57142857142856,1059.0,1067.2272727272727,3159.923076923077,3777.0,3781.285714285714,4650.6,3863.863636363637,4.885698467002278,2.647182472258822,2.841241596341255,1.894941560598277,6.661512861246949,5.681573536508791,3.321043205025527,3.414161989396563,2.158404260438733,7.864785123027544,0.5,0.75,0.6458333333333334,0.5208333333333334,0.9583333333333334
2021-03-30,8,637.7692307692307,449.8,425.57142857142856,991.2,1052.1363636363635,3266.538461538461,3822.0,3757.571428571429,4448.2,3756.409090909091,4.939477183533796,2.650423285133661,2.858157511426217,1.885626253079164,7.123179308643935,5.765429454045423,3.332717781833745,3.4481528000565644,2.283903635725493,10.024253111886551,0.5,0.75,0.625,0.5416666666666666,1.5416666666666667
