Date,Hour,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time
2021-01-02,13,1117.6818181818182,3740.7727272727275,6.267280674920113,7.010318170890106
2021-01-02,14,1175.2727272727273,3809.590909090909,6.626453163435289,7.43442423900138
2021-01-02,15,1086.3181818181818,3678.590909090909,6.218312627850708,6.896695056613949
2021-01-02,16,1058.6363636363637,3574.5454545454545,6.051261518312166,6.689924589607394
2021-01-02,17,1042.9545454545455,3508.909090909091,6.034906338070271,6.723830205009092
2021-01-02,18,871.9090909090909,3025.909090909091,5.939296995235067,6.625000107799794
2021-01-02,19,812.0909090909091,2814.2272727272725,5.937853101570705,6.486064133476622
2021-01-02,20,583.6818181818181,2186.409090909091,5.87103490381981,6.466048967213087
2021-01-02,21,497.90909090909093,1935.0454545454545,5.803654228424871,6.387832917908303
2021-01-02,22,380.5,1545.9545454545455,5.820628603206468,6.39457517319495
2021-01-02,23,270.72727272727275,1142.3636363636363,5.7922747631703295,6.343787396298
2021-01-03,0,197.63636363636363,884.7727272727273,5.812835766843977,6.376620086668106
2021-01-03,1,130.86363636363637,655.4545454545455,5.8030056864356565,6.3594368053961805
2021-01-03,2,103.5,552.0909090909091,5.808384692845596,6.363231644759856
2021-01-03,3,100.9090909090909,542.6818181818181,5.80267315263048,6.3626644917010875
2021-01-03,4,116.18181818181819,601.8636363636364,5.799954986605167,6.357886244086366
2021-01-03,5,169.4090909090909,810.7272727272727,5.82873853692361,6.39567919108877
2021-01-03,6,249.5909090909091,1104.5,5.82978875616097,6.409617712922612
2021-01-03,7,297.6818181818182,1315.909090909091,5.840856730317449,6.429404029880919
2021-01-03,8,390.40909090909093,1672.8181818181818,5.819187068225908,6.378156600772317
2021-01-03,9,522.4090909090909,2108.409090909091,5.862736993682343,6.4797491768431135
2021-01-03,10,689.3636363636364,2641.9545454545455,5.856703345411868,6.490715390745273
2021-01-03,11,810.0909090909091,3039.2272727272725,5.898196089861504,6.540514648344885
2021-01-03,12,945.6818181818181,3383.5454545454545,5.914611410839308,6.582691756560853
2021-01-03,13,1030.3636363636363,3630.5454545454545,5.943368676740046,6.661680948721435
2021-01-03,14,1045.8636363636363,3615.1363636363635,5.960921478069847,6.675559323701416
2021-01-03,15,985.3181818181819,3466.181818181818,5.967577268069703,6.6697945317468035
2021-01-03,16,961.5909090909091,3398.9545454545455,6.020383144205893,6.6935040217882795
2021-01-03,17,938.5454545454545,3263.2272727272725,5.978170526721829,6.735868711019736
2021-01-03,18,822.3636363636364,2912.7727272727275,5.92003110872956,6.627036458932669
2021-01-03,19,655.0454545454545,2463.2727272727275,5.893297702439724,6.55545141114898
2021-01-03,20,541.3636363636364,2081.818181818182,5.8478648929070705,6.468301888911792
2021-01-03,21,422.77272727272725,1703.7272727272727,5.79778005822265,6.368935142652682
2021-01-03,22,323.8636363636364,1378.909090909091,5.796608261899237,6.358392946558655
2021-01-03,23,235.9090909090909,1032.590909090909,5.784536970649417,6.340435107397646
2021-01-04,0,151.95454545454547,741.3636363636364,5.812576546232747,6.376860230759456
2021-01-04,1,112.9090909090909,598.2727272727273,5.818980978947248,6.3776582078174675
2021-01-04,2,111.31818181818181,603.9545454545455,5.815657504413994,6.383715771791566
2021-01-04,3,148.45454545454547,749.3636363636364,5.810505395037112,6.398100591503691
2021-01-04,4,274.90909090909093,1221.409090909091,5.809697778919516,6.355381956529173
2021-01-04,5,527.7272727272727,2251.590909090909,5.723088807801651,6.232885678883609
2021-01-04,6,748.3636363636364,3022.1363636363635,6.167583873892236,6.989914993335738
2021-01-04,7,863.1818181818181,3378.5,6.460725641197276,7.480807663864903
2021-01-04,8,880.3181818181819,3464.3636363636365,6.617976708605807,7.700983429944729
2021-01-04,9,786.5454545454545,3250.0,6.601781610214255,7.677416108290483
2021-01-04,10,809.1363636363636,3329.0454545454545,6.743483895065098,7.968814935329384
2021-01-04,11,849.7272727272727,3452.7727272727275,6.970832354676762,8.359200713407498
2021-01-04,12,893.1818181818181,3580.590909090909,6.676357869391572,7.843696683444213
2021-01-04,13,999.6363636363636,3728.590909090909,7.028645317415155,8.270088873746959
2021-01-04,14,1126.0454545454545,3968.0,7.0821089254781,8.304970509049491
2021-01-04,15,1127.8181818181818,3929.1363636363635,7.148709807101219,8.412858258913065
2021-01-04,16,1135.2272727272727,4070.090909090909,6.779062331085779,7.687608456476532
2021-01-04,17,1117.7727272727273,3900.7272727272725,7.3925733771153945,8.955926028136707
2021-01-04,18,894.8181818181819,3420.090909090909,6.2395731166498765,7.142072882348169
2021-01-04,19,657.8181818181819,2693.681818181818,5.871117941623558,6.49506858886521
2021-01-04,20,555.0,2139.409090909091,5.831811103346593,6.39479408285834
2021-01-04,21,426.45454545454544,1720.6363636363637,5.879126277464782,6.479093490030535
2021-01-04,22,340.72727272727275,1515.3181818181818,5.81441984660476,6.4003758018318795
2021-01-04,23,246.6818181818182,1193.409090909091,6.35209170256437,6.457012587456218
2021-01-05,0,171.5,891.7727272727273,5.928933613603026,6.408290513542085
2021-01-05,1,129.63636363636363,655.5,5.82549219956048,6.363599931523181
2021-01-05,2,122.22727272727273,616.4090909090909,5.935040507639393,6.505980067209872
2021-01-05,3,164.72727272727272,795.7727272727273,5.873539097415665,6.479706093246393
2021-01-05,4,295.6818181818182,1318.6818181818182,5.850112961308634,6.4182405998397245
2021-01-05,5,579.5909090909091,2441.318181818182,5.828128432461934,6.406030104437484
2021-01-05,6,844.5454545454545,3316.9545454545455,6.368248557112159,7.276264852863103
2021-01-05,7,931.2727272727273,3661.818181818182,6.571670989699175,7.662198286520601
2021-01-05,8,919.9545454545455,3686.6363636363635,6.574131530986096,7.660947251676471
2021-01-05,9,848.0,3493.181818181818,6.5555666629816765,7.67869566276721
2021-01-05,10,877.3181818181819,3584.0,6.539234897491655,7.620261731584682
2021-01-05,11,917.9090909090909,3745.7272727272725,6.482014850115549,7.579003970817383
2021-01-05,12,960.3181818181819,3819.2727272727275,6.352000582737522,7.394537577738585
2021-01-05,13,1102.1363636363637,4136.318181818182,6.549284218402123,7.646466823081269
2021-01-05,14,1144.909090909091,3874.681818181818,8.225631712926784,10.481695732418409
2021-01-05,15,1131.6818181818182,3839.818181818182,8.56713513766864,11.328536128229159
2021-01-05,16,1169.1818181818182,4000.590909090909,7.709436635033162,9.338736145947669
2021-01-05,17,1152.6363636363637,3946.5454545454545,7.575252175128281,9.05085862519785
2021-01-05,18,998.2272727272727,3672.318181818182,6.6434681609746224,8.322209342341063
2021-01-05,19,727.0909090909091,2941.7272727272725,5.840876765500509,6.470109216544841
2021-01-05,20,609.8181818181819,2318.4545454545455,5.881617261229119,6.487565919098499
2021-01-05,21,482.6818181818182,1908.2727272727273,5.874815648037713,6.461500224287751
2021-01-05,22,365.0,1490.2272727272727,5.810187252125335,6.3986112182312445
2021-01-05,23,277.5,1131.2272727272727,5.86484250324342,6.480670427727818
2021-01-06,0,187.0,833.3181818181819,5.885863206116183,6.457800501151559
2021-01-06,1,136.1818181818182,660.0,5.8413904302726865,6.399411283720763
2021-01-06,2,128.0,634.2272727272727,5.894848591994523,6.435214054032109
2021-01-06,3,162.0,770.3636363636364,5.8605512989508535,6.465852541645756
2021-01-06,4,292.8181818181818,1294.9545454545455,5.819364470901985,6.41352084574794
2021-01-06,5,570.0909090909091,2398.681818181818,5.824623773439177,6.377595384944032
2021-01-06,6,847.9545454545455,3302.090909090909,6.315202392483686,7.120881917917423
2021-01-06,7,951.5909090909091,3718.6363636363635,6.481650160479246,7.427366814100855
2021-01-06,8,949.4090909090909,3748.6363636363635,6.536170445837864,7.549761195718256
2021-01-06,9,859.2272727272727,3542.8636363636365,6.572932098161796,7.604989577539248
2021-01-06,10,876.2272727272727,3615.181818181818,6.644664165233717,7.756546622353597
2021-01-06,11,907.5909090909091,3715.590909090909,6.4491218596673585,7.48610111256858
2021-01-06,12,1026.0,4002.681818181818,6.487383351280736,7.536265563006756
2021-01-06,13,1083.5,3806.818181818182,7.622925935745656,9.353515214706597
2021-01-06,14,1162.5,3816.909090909091,8.77905464775744,11.619719139806952
2021-01-06,15,1156.2272727272727,3897.0,9.17049866654401,13.258509079382026
2021-01-06,16,1230.409090909091,4195.045454545455,7.5097676364050905,8.576898674856118
2021-01-06,17,1181.7727272727273,4015.0,8.269201190048369,9.697405098634128
2021-01-06,18,1057.2727272727273,3827.5454545454545,6.7936235743762,8.040352958212729
2021-01-06,19,742.7272727272727,2986.7272727272725,5.898471871884345,6.513327431059328
2021-01-06,20,595.6363636363636,2274.9545454545455,5.864162300484182,6.39780945482801
2021-01-06,21,471.8181818181818,1876.8181818181818,5.87392043470904,6.423333796384616
2021-01-06,22,368.6363636363636,1482.8636363636363,5.860861382295083,6.4906578811880475
2021-01-06,23,274.95454545454544,1171.6818181818182,5.884092309431279,6.557008476122899
2021-01-07,0,184.4090909090909,938.1818181818181,5.832859328432388,6.442412583299829
2021-01-07,1,140.3181818181818,706.7727272727273,5.826138430792504,6.391739350505662
2021-01-07,2,135.45454545454547,693.7727272727273,5.87507947630373,6.459073742386918
2021-01-07,3,160.5909090909091,787.1818181818181,6.000039528211604,6.421512743849268
2021-01-07,4,300.5,1322.090909090909,5.929224130714331,6.520107188920391
2021-01-07,5,581.7272727272727,2422.681818181818,5.895213771303467,6.471784277077528
2021-01-07,6,836.1818181818181,3295.909090909091,6.567781129227931,7.353388946383068
2021-01-07,7,957.5454545454545,3705.818181818182,6.7895854926645205,7.69012524329589
2021-01-07,8,948.3181818181819,3794.681818181818,6.862275158624752,7.944044162042219
2021-01-07,9,854.2727272727273,3531.318181818182,6.870377873238606,8.077226628726956
2021-01-07,10,887.9090909090909,3614.681818181818,6.856669995988335,8.116247107764385
2021-01-07,11,908.7272727272727,3715.590909090909,6.769324157097872,7.9505485533727205
2021-01-07,12,1013.1363636363636,3976.5454545454545,6.678579952127435,7.865700892063361
2021-01-07,13,1110.3181818181818,4133.363636363636,6.678224285292145,7.8671036132199035
2021-01-07,14,1190.6363636363637,4027.681818181818,7.9298038260301595,10.095447153737688
2021-01-07,15,1190.590909090909,4026.181818181818,8.419687362741232,10.871605904009103
2021-01-07,16,1194.909090909091,4068.7727272727275,7.646358347137835,9.405267526955022
2021-01-07,17,1166.7272727272727,3959.5,7.975299483920609,9.765458603583992
2021-01-07,18,1059.1363636363637,3797.6363636363635,6.959606535642242,7.967418777471393
2021-01-07,19,772.3636363636364,3103.681818181818,6.100254147097838,6.815993126304409
2021-01-07,20,598.1818181818181,2295.818181818182,6.051659196394734,6.735051559131333
2021-01-07,21,468.6818181818182,1861.0454545454545,6.0746971593805394,6.711534549322364
2021-01-07,22,377.45454545454544,1525.0,6.067646257385613,6.8007065356509715
2021-01-07,23,278.6363636363636,1134.0,6.040664332614226,6.744463530874992
2021-01-08,0,157.6818181818182,713.7272727272727,5.884028456834299,6.483728741538689
2021-01-08,1,117.18181818181819,575.0909090909091,5.863528488620938,6.45167148749752
2021-01-08,2,124.77272727272727,623.7272727272727,5.951443634802903,6.595736177699018
2021-01-08,3,163.77272727272728,802.0909090909091,6.098366271939806,6.801551566678507
2021-01-08,4,281.77272727272725,1278.2272727272727,6.327052456610384,7.1732140759422895
2021-01-08,5,544.6363636363636,2311.2272727272725,6.492073311116023,7.378059872822007
2021-01-08,6,805.1363636363636,3196.2272727272725,6.758303566664223,7.791833188629676
2021-01-08,7,926.3181818181819,3621.2727272727275,6.922979815664079,8.06164990883611
2021-01-08,8,924.1363636363636,3672.681818181818,6.924128590478452,8.057092156404257
2021-01-08,9,875.9545454545455,3583.5454545454545,7.0384043695562015,8.300125549744823
2021-01-08,10,917.0,3560.818181818182,7.452082312705551,9.270352818981241
2021-01-08,11,1003.6818181818181,4003.409090909091,7.098282199006541,8.469354584050967
2021-01-08,12,1114.590909090909,4199.045454545455,7.0958807297687745,8.398803081107076
2021-01-08,13,1169.9545454545455,4182.090909090909,7.42279827686848,8.9327337816495
2021-01-08,14,1191.7272727272727,3940.318181818182,9.109891210353048,13.184495477257867
2021-01-08,15,1217.909090909091,4046.5454545454545,9.359007532886466,13.726867044558535
2021-01-08,16,1177.7272727272727,3931.090909090909,8.689672582504597,10.9756186204603
2021-01-08,17,1155.0454545454545,3863.0,8.582749388539176,12.648443479144035
2021-01-08,18,1142.6363636363637,3902.2727272727275,7.952631946116512,9.552544429631906
2021-01-08,19,870.9090909090909,3388.8636363636365,6.251682271484864,7.138674096233536
2021-01-08,20,716.3181818181819,2638.409090909091,6.143191547091868,6.931726986644771
2021-01-08,21,564.0454545454545,2171.181818181818,6.091149536877787,6.7258289722900395
2021-01-08,22,447.45454545454544,1801.909090909091,6.0008755196671375,6.656729732098107
2021-01-08,23,305.8636363636364,1407.7727272727273,6.037955783339582,6.605925387933447
2021-01-09,0,208.1818181818182,1032.6363636363637,6.047389146631611,6.496398195230996
2021-01-09,1,159.4090909090909,766.6363636363636,6.219597562489015,6.522370345381457
2021-01-09,2,138.9090909090909,689.9545454545455,6.026605813566388,6.413450343550449
2021-01-09,3,132.63636363636363,687.9090909090909,6.0540131554898595,6.435041369327825
2021-01-09,4,174.0909090909091,870.0,5.906418982835639,6.416627399610404
2021-01-09,5,271.45454545454544,1187.9545454545455,5.861172724737533,6.44810300546098
2021-01-09,6,417.1363636363636,1716.8636363636363,5.8628850307966704,6.4435710819156
2021-01-09,7,547.2727272727273,2180.2272727272725,6.008592163732985,6.667558552991507
2021-01-09,8,682.8181818181819,2630.5,5.945414545021273,6.586935562780789
2021-01-09,9,832.5909090909091,3094.9545454545455,6.006770513150122,6.687017977340372
2021-01-09,10,1007.9090909090909,3567.0454545454545,6.056595781686728,6.691399901757075
2021-01-09,11,1136.9545454545455,3916.4545454545455,6.103009526767458,6.8183330272525335
2021-01-09,12,1279.9545454545455,4191.0,6.188957323729712,6.901044480380444
2021-01-09,13,1332.409090909091,4249.318181818182,6.280972008258882,6.992658775769975
2021-01-09,14,1349.4545454545455,4332.818181818182,6.322713648512971,7.029566973696504
2021-01-09,15,1330.7272727272727,4244.954545454545,6.257005201948655,6.949950578391772
2021-01-09,16,1107.590909090909,3567.0454545454545,6.226956608555983,6.912773354326435
2021-01-09,17,1079.8636363636363,3546.0454545454545,6.232794154068699,6.958446790695936
2021-01-09,18,1085.7727272727273,3601.909090909091,6.113061486333267,6.83787437331467
2021-01-09,19,838.2727272727273,2945.5,5.969960278840133,6.6284805462279515
2021-01-09,20,657.1818181818181,2429.0454545454545,5.879935423412829,6.472768559404771
2021-01-09,21,531.0909090909091,2070.181818181818,5.806845633506643,6.354550233193812
2021-01-09,22,421.5,1716.090909090909,5.829487252150977,6.402964583583216
2021-01-09,23,310.72727272727275,1286.1363636363637,5.8290160379763405,6.409635768281972
2021-01-10,0,212.72727272727272,946.0,5.81016237566227,6.363593644945471
2021-01-10,1,148.8181818181818,725.1363636363636,5.801954388103162,6.359652658239957
2021-01-10,2,122.36363636363636,629.6363636363636,5.797595492532109,6.351013939883079
2021-01-10,3,102.68181818181819,563.1363636363636,5.815676649436487,6.369944538344955
2021-01-10,4,121.22727272727273,630.2272727272727,5.815448940160682,6.378391056122018
2021-01-10,5,176.6818181818182,829.1818181818181,5.811387276039834,6.367439925138061
2021-01-10,6,280.77272727272725,1219.590909090909,5.839617592515846,6.399789420561051
2021-01-10,7,348.09090909090907,1470.5454545454545,5.797263854622264,6.367663377011923
2021-01-10,8,414.8636363636364,1764.5,5.845755993089511,6.402829333400546
2021-01-10,9,592.4090909090909,2312.3636363636365,5.8760743209558255,6.4862293048509185
2021-01-10,10,757.4090909090909,2846.090909090909,5.859680079657496,6.48606205579889
2021-01-10,11,860.5909090909091,3155.5,5.880984125138858,6.526517430811485
2021-01-10,12,986.3636363636364,3480.5454545454545,5.9432183261465905,6.625647875475234
2021-01-10,13,1114.909090909091,3796.5,6.024879178497523,6.724687529465167
2021-01-10,14,1104.3636363636363,3790.3636363636365,6.0511411337869,6.802364163330279
2021-01-10,15,1080.3181818181818,3723.0,6.0439660478172215,6.794154012925767
2021-01-10,16,1026.7272727272727,3566.2727272727275,6.011725236255298,6.706867368794467
2021-01-10,17,987.6363636363636,3354.818181818182,5.969363707381289,6.719347496408851
2021-01-10,18,912.4545454545455,3129.2727272727275,5.969220141024241,6.710224878672374
2021-01-10,19,709.6818181818181,2550.5454545454545,5.868304811440016,6.491070619879612
2021-01-10,20,572.3636363636364,2154.8636363636365,5.900528682707108,6.518191192277618
2021-01-10,21,459.6818181818182,1826.6818181818182,5.811360060076975,6.38232459342595
2021-01-10,22,329.40909090909093,1498.1363636363637,5.869508879606736,6.423892235621054
2021-01-10,23,216.13636363636363,1077.7727272727273,5.820940964502452,6.358374805171397
2021-01-11,0,153.04545454545453,780.4545454545455,5.8397768480430905,6.372331709024314
2021-01-11,1,115.45454545454545,630.0,5.8489649480461425,6.391813636478148
2021-01-11,2,111.27272727272727,611.6818181818181,5.846400738842712,6.372408886686191
2021-01-11,3,150.6818181818182,772.4545454545455,5.842800320635615,6.3707034245442795
2021-01-11,4,267.95454545454544,1170.5,5.838085574465713,6.442220580877475
2021-01-11,5,565.2272727272727,2348.590909090909,5.818685729125121,6.383423954344259
2021-01-11,6,841.5,3317.318181818182,6.265690105109586,7.138980111889605
2021-01-11,7,963.0909090909091,3750.1363636363635,6.455909983138783,7.4696988440560075
2021-01-11,8,925.6818181818181,3677.2272727272725,6.523347276182227,7.586134230718517
2021-01-11,9,843.0,3463.5,6.576284189702018,7.664994882077587
2021-01-11,10,867.1818181818181,3531.7272727272725,6.507302572599159,7.554844466116023
2021-01-11,11,881.3181818181819,3594.590909090909,6.486178258447944,7.516954758169317
2021-01-11,12,971.3636363636364,3868.6363636363635,6.372989758565673,7.390606720822341
2021-01-11,13,1024.590909090909,3820.5,6.4377667911191425,7.717243499324178
2021-01-11,14,1161.5454545454545,3847.090909090909,8.575728400861289,11.029906273256698
2021-01-11,15,1156.0,3972.181818181818,8.047422394401792,10.374540437351397
2021-01-11,16,1155.1363636363637,3979.1363636363635,7.14680733875149,8.480119133386374
2021-01-11,17,1174.8181818181818,4036.0,6.941007503757101,8.529419177922062
2021-01-11,18,1024.090909090909,3725.090909090909,6.41975337846534,7.495351830943043
2021-01-11,19,735.9545454545455,2975.2272727272725,5.856804626438337,6.472607084451987
2021-01-11,20,571.0454545454545,2196.7727272727275,5.908821723171784,6.492082759111911
2021-01-11,21,438.90909090909093,1778.9545454545455,5.8728421058846205,6.4432507358566316
2021-01-11,22,343.8636363636364,1444.590909090909,5.837105790556615,6.428209870896618
2021-01-11,23,270.72727272727275,1133.7727272727273,5.880556142316145,6.504906293481326
2021-01-12,0,174.77272727272728,805.7727272727273,5.87261856682175,6.404959285982008
2021-01-12,1,129.63636363636363,652.5909090909091,5.8368078457061845,6.426385740910544
2021-01-12,2,130.4090909090909,668.0909090909091,5.849056413091844,6.410983443420754
2021-01-12,3,169.6818181818182,825.3636363636364,5.878386689080216,6.440114640858391
2021-01-12,4,300.04545454545456,1300.7272727272727,5.829945761828431,6.466964782621088
2021-01-12,5,593.4545454545455,2463.4545454545455,5.793138857226639,6.348363472700781
2021-01-12,6,904.8636363636364,3509.181818181818,6.394330999316579,7.355374250145057
2021-01-12,7,974.1363636363636,3754.909090909091,6.5335189905571545,7.576978802828462
2021-01-12,8,952.7727272727273,3817.9545454545455,6.601809281450462,7.693843486434886
2021-01-12,9,881.3636363636364,3591.2272727272725,6.6556011610708845,7.795814986817942
2021-01-12,10,857.3636363636364,3495.4545454545455,6.6337413654398105,7.850729607555654
2021-01-12,11,910.0454545454545,3672.6363636363635,6.477190851225913,7.50263673313144
2021-01-12,12,1001.6363636363636,3932.681818181818,6.447246463488497,7.507356590545864
2021-01-12,13,1095.8636363636363,4051.090909090909,6.619128614595921,7.712984270052121
2021-01-12,14,1193.9545454545455,4077.181818181818,7.977148146910368,9.765374841305267
2021-01-12,15,1184.6363636363637,3882.5454545454545,9.534399997484188,13.441297293642984
2021-01-12,16,1177.3181818181818,3893.090909090909,8.827314271027799,11.962416669181291
2021-01-12,17,1168.090909090909,3847.590909090909,9.288186762886193,13.067276809259594
2021-01-12,18,1022.0909090909091,3647.2272727272725,7.116757046608262,9.41769067923358
2021-01-12,19,782.0454545454545,3107.590909090909,6.006119911775998,6.799987958121191
2021-01-12,20,597.0454545454545,2252.090909090909,5.868116603962429,6.440652904742655
2021-01-12,21,496.04545454545456,1897.409090909091,5.8470437731917535,6.4161081397094515
2021-01-12,22,367.1363636363636,1452.5454545454545,5.814855769921723,6.400559754331561
2021-01-12,23,249.63636363636363,1012.6818181818181,5.868903696164146,6.463404921361198
2021-01-13,0,187.77272727272728,832.4545454545455,5.8338848542626565,6.423359836290001
2021-01-13,1,133.04545454545453,666.1818181818181,5.832297594266646,6.414776659984226
2021-01-13,2,129.27272727272728,648.9545454545455,5.8930755528429115,6.424392678493444
2021-01-13,3,166.9090909090909,792.2727272727273,5.938100131332908,6.42322058959121
2021-01-13,4,302.72727272727275,1295.409090909091,5.847142238856685,6.4568888112997875
2021-01-13,5,581.5909090909091,2438.5454545454545,5.794673554424884,6.35262064451901
2021-01-13,6,884.0909090909091,3435.9545454545455,6.322952529136786,7.207920587054902
2021-01-13,7,1000.5,3821.590909090909,6.510292419843724,7.600590002218201
2021-01-13,8,996.6363636363636,3929.590909090909,6.635979943461981,7.720749353819561
2021-01-13,9,923.0909090909091,3713.181818181818,6.649326067282789,7.827046645580007
2021-01-13,10,894.7272727272727,3620.8636363636365,6.539833205790781,7.611848414336868
2021-01-13,11,946.6818181818181,3820.681818181818,6.462381894715484,7.5258442555724105
2021-01-13,12,1020.9545454545455,3967.590909090909,6.322650893197756,7.39846131671346
2021-01-13,13,1108.1818181818182,3990.2727272727275,6.606051464662932,7.947862978150743
2021-01-13,14,1180.1363636363637,3877.2727272727275,8.68097888065436,12.522981010929355
2021-01-13,15,1215.590909090909,4032.6363636363635,8.675056407359499,11.35089241942564
2021-01-13,16,1214.8181818181818,4113.181818181818,7.289269337729862,8.710806376651242
2021-01-13,17,1195.6818181818182,4040.9545454545455,7.422627722059445,8.95442145533476
2021-01-13,18,1077.5454545454545,3869.2727272727275,6.58572353268417,7.789825483838967
2021-01-13,19,789.0454545454545,3079.6363636363635,5.834263521816993,6.5573637561405205
2021-01-13,20,632.7727272727273,2314.4545454545455,5.891614929752169,6.520098658270554
2021-01-13,21,479.6363636363636,1825.7727272727273,5.8428179404186995,6.430024336084424
2021-01-13,22,386.77272727272725,1529.1363636363637,5.833793211389775,6.413059950929121
2021-01-13,23,273.95454545454544,1150.909090909091,5.871155564697745,6.475161900405242
2021-01-14,0,189.22727272727272,855.7727272727273,5.8229360663795395,6.419771275267057
2021-01-14,1,141.3181818181818,699.0,5.837964441622058,6.413701513215052
2021-01-14,2,126.95454545454545,659.7727272727273,5.845918264506838,6.434755368212952
2021-01-14,3,169.5909090909091,819.5454545454545,5.865448675416051,6.4557563735645145
2021-01-14,4,299.1363636363636,1306.090909090909,5.932394784929275,6.571603485833141
2021-01-14,5,595.5454545454545,2493.409090909091,5.872640250315008,6.452268695085988
2021-01-14,6,885.6818181818181,3433.9545454545455,6.648163291082356,7.539751030342164
2021-01-14,7,899.7272727272727,3452.681818181818,6.827661862602098,7.861491064732285
2021-01-14,8,923.0454545454545,3655.318181818182,6.9425436590786065,8.287811045273493
2021-01-14,9,893.7272727272727,3576.7727272727275,6.875000633179563,8.181173582820348
2021-01-14,10,917.9090909090909,3732.909090909091,6.820974160599414,8.119564955950697
2021-01-14,11,940.7727272727273,3778.409090909091,6.719167643401178,7.962542949288451
2021-01-14,12,1039.3636363636363,3937.9545454545455,6.816841456534972,8.151102634761711
2021-01-14,13,1145.8636363636363,4079.4545454545455,7.13876712286725,8.8956462198535
2021-01-14,14,1162.8636363636363,3771.909090909091,9.493261213269438,13.841159274718567
2021-01-14,15,1217.5454545454545,3975.909090909091,9.841088415523373,14.641937982875124
2021-01-14,16,1212.909090909091,4062.0454545454545,8.475258501100758,11.45367023591498
2021-01-14,17,1216.590909090909,4021.1363636363635,8.662602284059282,11.164935554240119
2021-01-14,18,1094.9545454545455,3858.090909090909,7.291266822487021,8.569951814249956
2021-01-14,19,810.7727272727273,3185.2727272727275,6.129738075388427,6.849731164861838
2021-01-14,20,648.9090909090909,2390.0,6.093840167845974,6.735114796027598
2021-01-14,21,492.1818181818182,1947.590909090909,6.065284710951705,6.683564917962231
2021-01-14,22,386.22727272727275,1607.409090909091,6.135380262898049,6.857425262269416
2021-01-14,23,252.22727272727272,1091.6363636363637,6.041837501492867,6.690602644498461
2021-01-15,0,190.3181818181818,893.5909090909091,5.948677434142976,6.557247198291362
