Date,Hour,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time,Avg_total_toll
2021-07-20,4,293.95454545454544,1558.090909090909,0.0976382768997109,0.1091409762819792,
2021-07-20,5,625.5454545454545,2932.590909090909,0.0972790824000682,0.1072177408530154,0.75
2021-07-20,6,1004.2727272727273,4247.863636363636,0.1046674681189821,0.1209251590952606,0.8958333333333334
2021-07-20,7,1158.909090909091,4776.363636363636,0.1112225793077977,0.1351201883120761,1.4791666666666667
2021-07-20,8,1194.1363636363635,4818.772727272727,0.1195829299169305,0.1526742431666566,1.875
2021-07-20,9,1040.0,4583.090909090909,0.1128565938327235,0.1413694017281239,1.0625
2021-07-20,10,1018.318181818182,4627.727272727273,0.1086766409513489,0.1330159897852272,0.9791666666666666
2021-07-20,11,1125.1363636363635,4734.545454545455,0.1177075952586727,0.1497285255930217,1.4583333333333333
2021-07-20,12,1128.090909090909,4479.818181818182,0.1243228732130199,0.1570332466273674,2.6875
2021-07-20,13,1178.6818181818182,4535.181818181818,0.1424370955570288,0.19602468289028,2.6
2021-07-20,14,1281.0,4621.590909090909,0.1582438529752693,0.2182588605139092,4.75
2021-07-20,15,1339.6363636363635,4837.363636363636,0.1617190554813669,0.2131154044889922,5.0
2021-07-20,16,1346.5454545454545,4965.090909090909,0.1442885837589286,0.1798533954499385,5.0
2021-07-20,17,1309.5454545454545,4918.090909090909,0.1433401515137518,0.1827530229216104,4.666666666666667
2021-07-20,18,985.5909090909092,4308.5,0.1032628575171773,0.1130338849008477,1.2291666666666667
2021-07-20,19,855.8636363636364,4010.863636363637,0.0967172075367686,0.1069488555772414,0.9090909090909092
2021-07-20,20,851.6363636363636,3525.0,0.0993896467209635,0.1118124776054926,
2021-07-20,21,795.5909090909091,3312.0,0.0990546886184152,0.1087987741029587,
2021-07-20,22,650.3636363636364,2850.8636363636365,0.0992695962403535,0.1099293747016157,
2021-07-20,23,390.95454545454544,1933.4545454545453,0.0967837813869746,0.106989291003522,
2021-07-21,0,236.9090909090909,1325.2727272727273,0.0970641411034155,0.1080225758486032,
2021-07-21,1,128.22727272727272,888.1363636363636,0.0965496541688537,0.1072466335536777,
2021-07-21,2,118.22727272727272,849.2727272727273,0.0971063996541116,0.108474913672359,
2021-07-21,3,157.5,1030.4545454545455,0.0972073552244683,0.1084572702321362,
2021-07-21,4,308.22727272727275,1606.8181818181818,0.0972926002291512,0.1080614143547746,
2021-07-21,5,626.9545454545455,2937.7272727272725,0.0966387727434811,0.1057221949567215,0.75
2021-07-21,6,1010.818181818182,4292.136363636364,0.105072701038344,0.1208742174686587,0.9791666666666666
2021-07-21,7,1126.5,4683.227272727273,0.1114809327271032,0.1337014223163667,1.2083333333333333
2021-07-21,8,1029.0454545454545,4251.681818181818,0.1210989422716212,0.1507600504373206,1.7708333333333333
2021-07-21,9,1099.8181818181818,4520.818181818182,0.1226031909560477,0.1599990264093767,1.7916666666666667
2021-07-21,10,1086.7727272727273,4647.227272727273,0.1195995018008441,0.1557976061963019,1.4375
2021-07-21,11,1109.409090909091,4731.272727272727,0.1181498910885857,0.1528413950971918,1.3642857142857143
2021-07-21,12,1189.5454545454545,4719.954545454545,0.1270106995627595,0.1671903995713338,2.083333333333333
2021-07-21,13,1103.5454545454545,4152.954545454545,0.1469273566384946,0.1939852316332037,3.9166666666666665
2021-07-21,14,1045.3636363636365,3750.727272727273,0.1603942289748883,0.2149790610007209,4.916666666666667
2021-07-21,15,1255.409090909091,4531.909090909091,0.1611844039969177,0.2153757429440937,5.0
2021-07-21,16,1381.590909090909,4968.363636363636,0.1552978676806667,0.1996434459947386,5.0
2021-07-21,17,1367.0,5067.545454545455,0.1456446713157943,0.1833770106854292,4.895833333333333
2021-07-21,18,1318.5454545454545,5087.090909090909,0.125572460560768,0.152598238227315,4.5625
2021-07-21,19,1055.8181818181818,4637.909090909091,0.1067502771865016,0.1233939383946375,1.8409090909090908
2021-07-21,20,919.5,3740.636363636364,0.0994640894872656,0.1077264503030389,
2021-07-21,21,808.3181818181819,3403.5,0.0983614706986962,0.108480469346917,
2021-07-21,22,620.0909090909091,2797.6363636363635,0.097123361774855,0.1069477024364262,
2021-07-21,23,383.45454545454544,1953.4545454545453,0.0970215829528371,0.1075119275833231,
2021-07-22,0,230.13636363636363,1316.6818181818182,0.0969052069195571,0.1075610287199262,
2021-07-22,1,147.9090909090909,969.318181818182,0.0970338694236355,0.1083095418017148,
2021-07-22,2,122.63636363636364,878.1363636363636,0.0973027296503604,0.1091088198604502,
2021-07-22,3,163.0,1045.1818181818182,0.0973491751957848,0.1089045362226553,
2021-07-22,4,303.1363636363636,1576.090909090909,0.0973866190656366,0.1090709114773382,
2021-07-22,5,635.5,2938.0454545454545,0.096253087556712,0.1048080879344611,0.75
2021-07-22,6,1032.5,4313.363636363636,0.1043745390345108,0.1206826262958851,0.9583333333333334
2021-07-22,7,1211.0454545454545,4816.954545454545,0.1156053253151885,0.1400275431597721,1.5625
2021-07-22,8,1161.090909090909,4726.090909090909,0.1207624795820439,0.1518609185548587,1.6458333333333333
2021-07-22,9,1026.409090909091,4490.590909090909,0.1114531749661909,0.1342756807944088,1.0
2021-07-22,10,1031.3181818181818,4627.909090909091,0.1090797879798521,0.1322711953361028,1.0
2021-07-22,11,1067.1818181818182,4559.454545454545,0.1145034932764539,0.1421522167726003,1.3125
2021-07-22,12,1181.7727272727273,4597.636363636364,0.1341081017153609,0.1796432807209003,2.492857142857143
2021-07-22,13,1243.4545454545455,4689.227272727273,0.1375052525788016,0.1849100456786926,3.875
2021-07-22,14,1319.5454545454545,4671.681818181818,0.1542707726645817,0.2116788047122713,4.75
2021-07-22,15,1312.5,4719.954545454545,0.1577800386062677,0.2103271812577235,5.0
2021-07-22,16,1374.5,4939.5,0.1511249156659783,0.1894046908191649,5.0
2021-07-22,17,1352.2727272727273,4899.090909090909,0.1565780971608423,0.1987173864274102,4.9375
2021-07-22,18,1289.3181818181818,4899.681818181818,0.1360204866722731,0.1706792800157025,4.291666666666667
2021-07-22,19,1096.0454545454545,4613.318181818182,0.1082908398608343,0.1283872209274175,2.136363636363636
2021-07-22,20,1030.3181818181818,4103.045454545455,0.098295575929111,0.1086815773957498,
2021-07-22,21,858.4545454545455,3587.454545454545,0.0979643140881643,0.108688115733547,
