Date,Hour,LaneType,Ordinary Flow,HOT Flow,Segment
2021-03-17,6,FR,53.42857142857143,164.71428571428572,3420 - Auto Mall N
2021-03-17,6,ML,2729.3714285714286,730.8857142857142,3420 - Auto Mall N
2021-03-17,6,OR,90.32,106.8,3420 - Auto Mall N
2021-03-17,7,FR,61.642857142857146,218.57142857142858,3420 - Auto Mall N
2021-03-17,7,ML,3091.285714285714,840.7428571428571,3420 - Auto Mall N
2021-03-17,7,OR,116.84,143.36,3420 - Auto Mall N
2021-03-17,8,FR,80.28571428571429,289.7857142857143,3420 - Auto Mall N
2021-03-17,8,ML,3258.7428571428572,864.7428571428571,3420 - Auto Mall N
2021-03-17,8,OR,135.16,161.04,3420 - Auto Mall N
2021-03-17,9,FR,74.35714285714286,252.64285714285714,3420 - Auto Mall N
2021-03-17,9,ML,2938.885714285714,791.5142857142857,3420 - Auto Mall N
2021-03-17,9,OR,124.72,149.0,3420 - Auto Mall N
2021-03-17,10,FR,47.357142857142854,250.78571428571428,3420 - Auto Mall N
2021-03-17,10,ML,2600.057142857143,703.4571428571429,3420 - Auto Mall N
2021-03-17,10,OR,121.76,122.24,3420 - Auto Mall N
2021-03-17,11,FR,60.142857142857146,280.0,3420 - Auto Mall N
2021-03-17,11,ML,2873.942857142857,789.0571428571428,3420 - Auto Mall N
2021-03-17,11,OR,154.28,156.32,3420 - Auto Mall N
2021-03-17,12,FR,77.42857142857143,308.64285714285717,3420 - Auto Mall N
2021-03-17,12,ML,3082.285714285714,866.8,3420 - Auto Mall N
2021-03-17,12,OR,174.0,180.52,3420 - Auto Mall N
2021-03-17,13,FR,90.64285714285714,318.5,3420 - Auto Mall N
2021-03-17,13,ML,3318.0285714285715,932.2571428571429,3420 - Auto Mall N
2021-03-17,13,OR,181.24,198.4,3420 - Auto Mall N
2021-03-17,14,FR,95.64285714285714,329.2857142857143,3420 - Auto Mall N
2021-03-17,14,ML,3564.5714285714284,1039.1714285714286,3420 - Auto Mall N
2021-03-17,14,OR,199.96,228.96,3420 - Auto Mall N
2021-03-17,15,FR,103.28571428571429,310.2857142857143,3420 - Auto Mall N
2021-03-17,15,ML,3669.0285714285715,1074.142857142857,3420 - Auto Mall N
2021-03-17,15,OR,196.72,227.64,3420 - Auto Mall N
2021-03-17,16,FR,108.14285714285714,308.2142857142857,3420 - Auto Mall N
2021-03-17,16,ML,3557.4,1049.0285714285715,3420 - Auto Mall N
2021-03-17,16,OR,197.36,222.6,3420 - Auto Mall N
2021-03-17,17,FR,109.57142857142857,309.35714285714283,3420 - Auto Mall N
2021-03-17,17,ML,3631.2285714285713,1082.8857142857144,3420 - Auto Mall N
2021-03-17,17,OR,198.12,216.16,3420 - Auto Mall N
2021-03-17,18,FR,79.85714285714286,256.7142857142857,3420 - Auto Mall N
2021-03-17,18,ML,3177.1428571428573,852.9714285714285,3420 - Auto Mall N
2021-03-17,18,OR,174.28,187.2,3420 - Auto Mall N
2021-03-17,19,FR,69.85714285714286,190.64285714285714,3420 - Auto Mall N
2021-03-17,19,ML,2613.9142857142856,674.5428571428571,3420 - Auto Mall N
2021-03-17,19,OR,144.96,156.36,3420 - Auto Mall N
2021-03-17,20,FR,60.0,152.92857142857142,3420 - Auto Mall N
2021-03-17,20,ML,2002.1142857142856,557.0285714285715,3420 - Auto Mall N
2021-03-17,20,OR,107.08,121.48,3420 - Auto Mall N
2021-03-17,21,FR,31.857142857142858,91.14285714285714,3420 - Auto Mall N
2021-03-17,21,ML,1585.3428571428572,414.8,3420 - Auto Mall N
2021-03-17,21,OR,67.4,75.76,3420 - Auto Mall N
2021-03-17,22,FR,21.571428571428573,60.92857142857143,3420 - Auto Mall N
2021-03-17,22,ML,1250.2,297.34285714285716,3420 - Auto Mall N
2021-03-17,22,OR,51.08,57.68,3420 - Auto Mall N
2021-03-17,23,FR,11.214285714285714,46.214285714285715,3420 - Auto Mall N
2021-03-17,23,ML,930.7142857142857,208.17142857142858,3420 - Auto Mall N
2021-03-17,23,OR,34.12,40.44,3420 - Auto Mall N
2021-03-18,0,FR,8.214285714285714,25.357142857142858,3420 - Auto Mall N
2021-03-18,0,ML,613.8,114.14285714285714,3420 - Auto Mall N
2021-03-18,0,OR,20.12,27.16,3420 - Auto Mall N
2021-03-18,1,FR,4.285714285714286,16.0,3420 - Auto Mall N
2021-03-18,1,ML,491.57142857142856,82.54285714285714,3420 - Auto Mall N
2021-03-18,1,OR,13.28,17.0,3420 - Auto Mall N
2021-03-18,2,FR,2.9285714285714284,16.928571428571427,3420 - Auto Mall N
2021-03-18,2,ML,465.22857142857146,77.11428571428571,3420 - Auto Mall N
2021-03-18,2,OR,11.36,16.12,3420 - Auto Mall N
2021-03-18,3,FR,5.357142857142857,26.142857142857142,3420 - Auto Mall N
2021-03-18,3,ML,612.9428571428572,117.2,3420 - Auto Mall N
2021-03-18,3,OR,13.32,20.32,3420 - Auto Mall N
2021-03-18,4,FR,14.285714285714286,62.57142857142857,3420 - Auto Mall N
2021-03-18,4,ML,1139.1714285714286,278.1142857142857,3420 - Auto Mall N
2021-03-18,4,OR,31.0,37.24,3420 - Auto Mall N
2021-03-18,5,FR,37.0,117.5,3420 - Auto Mall N
2021-03-18,5,ML,2032.1142857142856,504.9142857142857,3420 - Auto Mall N
2021-03-18,5,OR,69.36,83.4,3420 - Auto Mall N
2021-03-18,6,FR,49.857142857142854,165.5,3420 - Auto Mall N
2021-03-18,6,ML,2543.5714285714284,676.0285714285715,3420 - Auto Mall N
2021-03-18,6,OR,94.0,114.48,3420 - Auto Mall N
2021-03-18,7,FR,60.642857142857146,213.0,3420 - Auto Mall N
2021-03-18,7,ML,2968.285714285714,790.5714285714286,3420 - Auto Mall N
2021-03-18,7,OR,118.84,152.04,3420 - Auto Mall N
2021-03-18,8,FR,82.07142857142857,275.14285714285717,3420 - Auto Mall N
2021-03-18,8,ML,3088.6285714285714,810.6571428571428,3420 - Auto Mall N
2021-03-18,8,OR,127.92,172.16,3420 - Auto Mall N
2021-03-18,9,FR,71.42857142857143,235.85714285714286,3420 - Auto Mall N
2021-03-18,9,ML,2788.8571428571427,758.9714285714285,3420 - Auto Mall N
2021-03-18,9,OR,118.0,155.52,3420 - Auto Mall N
2021-03-18,10,FR,77.57142857142857,249.0,3420 - Auto Mall N
2021-03-18,10,ML,2778.342857142857,754.2285714285714,3420 - Auto Mall N
2021-03-18,10,OR,129.88,158.24,3420 - Auto Mall N
2021-03-18,11,FR,55.0,173.35714285714286,3420 - Auto Mall N
2021-03-18,11,ML,2781.285714285714,747.4857142857143,3420 - Auto Mall N
2021-03-18,11,OR,99.64,104.96,3420 - Auto Mall N
2021-03-18,12,FR,90.21428571428571,295.2857142857143,3420 - Auto Mall N
2021-03-18,12,ML,3137.5714285714284,870.5428571428571,3420 - Auto Mall N
2021-03-18,12,OR,165.16,190.64,3420 - Auto Mall N
2021-03-18,13,FR,87.71428571428571,289.2142857142857,3420 - Auto Mall N
2021-03-18,13,ML,3149.6285714285714,917.0857142857143,3420 - Auto Mall N
2021-03-18,13,OR,167.36,196.48,3420 - Auto Mall N
2021-03-18,14,FR,97.0,315.2857142857143,3420 - Auto Mall N
2021-03-18,14,ML,3436.9714285714285,1036.142857142857,3420 - Auto Mall N
2021-03-18,14,OR,183.56,234.68,3420 - Auto Mall N
2021-03-18,15,FR,107.0,281.7857142857143,3420 - Auto Mall N
2021-03-18,15,ML,3262.1714285714284,989.6285714285714,3420 - Auto Mall N
2021-03-18,15,OR,180.44,226.92,3420 - Auto Mall N
2021-03-18,16,FR,116.85714285714286,273.07142857142856,3420 - Auto Mall N
2021-03-18,16,ML,3348.8285714285716,988.4,3420 - Auto Mall N
2021-03-18,16,OR,184.92,222.52,3420 - Auto Mall N
2021-03-18,17,FR,110.85714285714286,263.7142857142857,3420 - Auto Mall N
2021-03-18,17,ML,3180.0,954.0285714285715,3420 - Auto Mall N
2021-03-18,17,OR,175.8,217.88,3420 - Auto Mall N
2021-03-18,18,FR,74.57142857142857,235.42857142857142,3420 - Auto Mall N
2021-03-18,18,ML,2928.6,755.5428571428571,3420 - Auto Mall N
2021-03-18,18,OR,161.48,182.56,3420 - Auto Mall N
2021-03-18,19,FR,65.14285714285714,186.28571428571428,3420 - Auto Mall N
2021-03-18,19,ML,2511.8571428571427,656.2857142857143,3420 - Auto Mall N
2021-03-18,19,OR,134.96,156.32,3420 - Auto Mall N
2021-03-18,20,FR,45.07142857142857,123.64285714285714,3420 - Auto Mall N
2021-03-18,20,ML,1903.4571428571428,515.4571428571429,3420 - Auto Mall N
2021-03-18,20,OR,100.24,101.64,3420 - Auto Mall N
2021-03-18,21,FR,33.714285714285715,86.92857142857143,3420 - Auto Mall N
2021-03-18,21,ML,1511.8857142857144,394.0,3420 - Auto Mall N
2021-03-18,21,OR,68.32,77.8,3420 - Auto Mall N
2021-03-18,22,FR,17.428571428571427,58.357142857142854,3420 - Auto Mall N
2021-03-18,22,ML,1148.9714285714285,271.8,3420 - Auto Mall N
2021-03-18,22,OR,45.04,55.68,3420 - Auto Mall N
2021-03-18,23,FR,12.428571428571429,39.07142857142857,3420 - Auto Mall N
2021-03-18,23,ML,909.9142857142857,199.5142857142857,3420 - Auto Mall N
2021-03-18,23,OR,35.08,42.84,3420 - Auto Mall N
2021-03-19,0,FR,7.0,23.357142857142858,3420 - Auto Mall N
2021-03-19,0,ML,627.7142857142857,117.28571428571429,3420 - Auto Mall N
2021-03-19,0,OR,20.44,27.24,3420 - Auto Mall N
2021-03-19,1,FR,3.7857142857142856,16.428571428571427,3420 - Auto Mall N
2021-03-19,1,ML,514.0857142857143,88.08571428571429,3420 - Auto Mall N
2021-03-19,1,OR,13.92,18.56,3420 - Auto Mall N
2021-03-19,2,FR,3.0,15.214285714285714,3420 - Auto Mall N
2021-03-19,2,ML,468.14285714285717,75.31428571428572,3420 - Auto Mall N
2021-03-19,2,OR,10.68,15.12,3420 - Auto Mall N
2021-03-19,3,FR,4.928571428571429,24.5,3420 - Auto Mall N
2021-03-19,3,ML,588.0857142857143,110.62857142857143,3420 - Auto Mall N
2021-03-19,3,OR,12.52,18.64,3420 - Auto Mall N
2021-03-19,4,FR,16.142857142857142,58.642857142857146,3420 - Auto Mall N
2021-03-19,4,ML,1084.2857142857142,255.9142857142857,3420 - Auto Mall N
2021-03-19,4,OR,28.32,36.6,3420 - Auto Mall N
2021-03-19,5,FR,34.142857142857146,115.28571428571429,3420 - Auto Mall N
2021-03-19,5,ML,2007.2857142857142,505.14285714285717,3420 - Auto Mall N
2021-03-19,5,OR,64.6,80.68,3420 - Auto Mall N
2021-03-19,6,FR,48.714285714285715,154.57142857142858,3420 - Auto Mall N
2021-03-19,6,ML,2510.8285714285716,664.4571428571429,3420 - Auto Mall N
2021-03-19,6,OR,93.96,118.24,3420 - Auto Mall N
2021-03-19,7,FR,60.5,212.0,3420 - Auto Mall N
2021-03-19,7,ML,2901.942857142857,772.4285714285714,3420 - Auto Mall N
2021-03-19,7,OR,117.2,154.72,3420 - Auto Mall N
2021-03-19,8,FR,74.92857142857143,282.7857142857143,3420 - Auto Mall N
2021-03-19,8,ML,3131.8285714285716,817.0285714285715,3420 - Auto Mall N
2021-03-19,8,OR,130.68,175.84,3420 - Auto Mall N
2021-03-19,9,FR,80.71428571428571,264.7857142857143,3420 - Auto Mall N
2021-03-19,9,ML,2946.657142857143,806.2285714285714,3420 - Auto Mall N
2021-03-19,9,OR,126.52,161.08,3420 - Auto Mall N
2021-03-19,10,FR,87.28571428571429,269.07142857142856,3420 - Auto Mall N
2021-03-19,10,ML,2966.4857142857145,812.5714285714286,3420 - Auto Mall N
2021-03-19,10,OR,143.8,156.08,3420 - Auto Mall N
2021-03-19,11,FR,94.0,299.35714285714283,3420 - Auto Mall N
2021-03-19,11,ML,3168.7714285714287,899.1428571428571,3420 - Auto Mall N
2021-03-19,11,OR,165.56,175.8,3420 - Auto Mall N
2021-03-19,12,FR,112.71428571428571,316.42857142857144,3420 - Auto Mall N
2021-03-19,12,ML,3345.0285714285715,980.0285714285715,3420 - Auto Mall N
2021-03-19,12,OR,186.8,199.96,3420 - Auto Mall N
2021-03-19,13,FR,118.5,329.14285714285717,3420 - Auto Mall N
2021-03-19,13,ML,3205.885714285714,1016.5142857142857,3420 - Auto Mall N
2021-03-19,13,OR,191.72,209.04,3420 - Auto Mall N
2021-03-19,14,FR,126.14285714285714,316.0,3420 - Auto Mall N
2021-03-19,14,ML,3071.2,1001.7428571428571,3420 - Auto Mall N
2021-03-19,14,OR,200.56,239.8,3420 - Auto Mall N
2021-03-19,15,FR,130.64285714285714,296.57142857142856,3420 - Auto Mall N
2021-03-19,15,ML,2895.657142857143,943.6,3420 - Auto Mall N
2021-03-19,15,OR,195.32,227.12,3420 - Auto Mall N
2021-03-19,16,FR,121.92857142857143,306.2857142857143,3420 - Auto Mall N
2021-03-19,16,ML,3532.6285714285714,1121.4285714285713,3420 - Auto Mall N
2021-03-19,16,OR,184.8,246.72,3420 - Auto Mall N
2021-03-19,17,FR,103.85714285714286,297.14285714285717,3420 - Auto Mall N
2021-03-19,17,ML,3541.6857142857143,1044.0,3420 - Auto Mall N
2021-03-19,17,OR,187.84,227.8,3420 - Auto Mall N
2021-03-19,18,FR,79.28571428571429,239.14285714285714,3420 - Auto Mall N
2021-03-19,18,ML,3106.8571428571427,853.9142857142857,3420 - Auto Mall N
2021-03-19,18,OR,166.52,192.92,3420 - Auto Mall N
2021-03-19,19,FR,70.78571428571429,220.85714285714286,3420 - Auto Mall N
2021-03-19,19,ML,2881.457142857143,803.0285714285715,3420 - Auto Mall N
2021-03-19,19,OR,168.56,184.72,3420 - Auto Mall N
2021-03-19,20,FR,57.07142857142857,178.14285714285714,3420 - Auto Mall N
2021-03-19,20,ML,2427.0285714285715,734.5714285714286,3420 - Auto Mall N
2021-03-19,20,OR,129.68,150.52,3420 - Auto Mall N
2021-03-19,21,FR,43.357142857142854,117.92857142857143,3420 - Auto Mall N
2021-03-19,21,ML,1899.8285714285714,536.6571428571428,3420 - Auto Mall N
2021-03-19,21,OR,92.56,100.76,3420 - Auto Mall N
2021-03-19,22,FR,27.5,82.28571428571429,3420 - Auto Mall N
2021-03-19,22,ML,1513.8285714285714,402.25714285714287,3420 - Auto Mall N
2021-03-19,22,OR,62.72,78.6,3420 - Auto Mall N
2021-03-19,23,FR,17.642857142857142,55.714285714285715,3420 - Auto Mall N
2021-03-19,23,ML,1209.4857142857143,284.45714285714286,3420 - Auto Mall N
2021-03-19,23,OR,42.44,59.44,3420 - Auto Mall N
2021-03-20,0,FR,9.857142857142858,37.42857142857143,3420 - Auto Mall N
2021-03-20,0,ML,827.3714285714286,180.8,3420 - Auto Mall N
2021-03-20,0,OR,26.8,38.96,3420 - Auto Mall N
2021-03-20,1,FR,6.714285714285714,21.428571428571427,3420 - Auto Mall N
2021-03-20,1,ML,612.6857142857143,116.94285714285714,3420 - Auto Mall N
2021-03-20,1,OR,17.8,25.8,3420 - Auto Mall N
2021-03-20,2,FR,4.0,16.214285714285715,3420 - Auto Mall N
2021-03-20,2,ML,517.4571428571429,93.65714285714286,3420 - Auto Mall N
2021-03-20,2,OR,11.8,16.72,3420 - Auto Mall N
2021-03-20,3,FR,4.428571428571429,19.857142857142858,3420 - Auto Mall N
2021-03-20,3,ML,545.4571428571429,101.02857142857142,3420 - Auto Mall N
2021-03-20,3,OR,11.44,18.56,3420 - Auto Mall N
2021-03-20,4,FR,7.714285714285714,31.428571428571427,3420 - Auto Mall N
2021-03-20,4,ML,727.4285714285714,147.14285714285714,3420 - Auto Mall N
2021-03-20,4,OR,16.56,23.4,3420 - Auto Mall N
2021-03-20,5,FR,21.357142857142858,62.5,3420 - Auto Mall N
2021-03-20,5,ML,1047.3714285714286,251.0,3420 - Auto Mall N
2021-03-20,5,OR,29.4,45.12,3420 - Auto Mall N
2021-03-20,6,FR,19.928571428571427,79.42857142857143,3420 - Auto Mall N
2021-03-20,6,ML,1301.6857142857143,327.7142857142857,3420 - Auto Mall N
2021-03-20,6,OR,45.64,62.52,3420 - Auto Mall N
2021-03-20,7,FR,26.928571428571427,101.71428571428571,3420 - Auto Mall N
2021-03-20,7,ML,1734.7142857142858,460.8285714285714,3420 - Auto Mall N
2021-03-20,7,OR,55.72,78.0,3420 - Auto Mall N
2021-03-20,8,FR,40.142857142857146,149.21428571428572,3420 - Auto Mall N
2021-03-20,8,ML,2149.6285714285714,622.3714285714286,3420 - Auto Mall N
2021-03-20,8,OR,81.32,100.28,3420 - Auto Mall N
2021-03-20,9,FR,62.357142857142854,188.35714285714286,3420 - Auto Mall N
2021-03-20,9,ML,2521.6,800.6571428571428,3420 - Auto Mall N
2021-03-20,9,OR,106.28,123.92,3420 - Auto Mall N
2021-03-20,10,FR,71.57142857142857,248.28571428571428,3420 - Auto Mall N
2021-03-20,10,ML,2886.4857142857145,947.8,3420 - Auto Mall N
2021-03-20,10,OR,136.88,149.68,3420 - Auto Mall N
2021-03-20,11,FR,86.5,283.2142857142857,3420 - Auto Mall N
2021-03-20,11,ML,3125.4857142857145,1061.4,3420 - Auto Mall N
2021-03-20,11,OR,159.04,176.36,3420 - Auto Mall N
2021-03-20,12,FR,96.21428571428571,292.92857142857144,3420 - Auto Mall N
2021-03-20,12,ML,3361.6,1160.5428571428572,3420 - Auto Mall N
2021-03-20,12,OR,178.12,194.08,3420 - Auto Mall N
2021-03-20,13,FR,91.85714285714286,292.2857142857143,3420 - Auto Mall N
2021-03-20,13,ML,3464.8571428571427,1264.7714285714285,3420 - Auto Mall N
2021-03-20,13,OR,185.6,191.56,3420 - Auto Mall N
2021-03-20,14,FR,90.57142857142857,303.14285714285717,3420 - Auto Mall N
2021-03-20,14,ML,3537.714285714286,1268.4857142857143,3420 - Auto Mall N
2021-03-20,14,OR,184.64,200.76,3420 - Auto Mall N
2021-03-20,15,FR,90.78571428571429,289.14285714285717,3420 - Auto Mall N
2021-03-20,15,ML,3582.8285714285716,1301.5142857142857,3420 - Auto Mall N
2021-03-20,15,OR,183.36,206.48,3420 - Auto Mall N
2021-03-20,16,FR,83.85714285714286,268.7142857142857,3420 - Auto Mall N
2021-03-20,16,ML,3415.0857142857144,1257.2857142857142,3420 - Auto Mall N
2021-03-20,16,OR,173.8,186.84,3420 - Auto Mall N
2021-03-20,17,FR,80.85714285714286,253.42857142857142,3420 - Auto Mall N
2021-03-20,17,ML,3448.1714285714284,1221.9142857142858,3420 - Auto Mall N
2021-03-20,17,OR,174.32,194.4,3420 - Auto Mall N
2021-03-20,18,FR,73.92857142857143,238.28571428571428,3420 - Auto Mall N
2021-03-20,18,ML,3237.0285714285715,1123.7142857142858,3420 - Auto Mall N
2021-03-20,18,OR,164.28,181.6,3420 - Auto Mall N
2021-03-20,19,FR,59.785714285714285,190.85714285714286,3420 - Auto Mall N
2021-03-20,19,ML,2830.6285714285714,959.3142857142857,3420 - Auto Mall N
2021-03-20,19,OR,141.68,164.4,3420 - Auto Mall N
2021-03-20,20,FR,48.642857142857146,151.78571428571428,3420 - Auto Mall N
2021-03-20,20,ML,2539.0857142857144,827.9142857142857,3420 - Auto Mall N
2021-03-20,20,OR,111.24,132.28,3420 - Auto Mall N
2021-03-20,21,FR,41.0,108.0,3420 - Auto Mall N
2021-03-20,21,ML,2032.2,605.0285714285715,3420 - Auto Mall N
2021-03-20,21,OR,77.88,92.32,3420 - Auto Mall N
2021-03-20,22,FR,26.428571428571427,86.42857142857143,3420 - Auto Mall N
2021-03-20,22,ML,1656.5142857142857,463.0285714285714,3420 - Auto Mall N
2021-03-20,22,OR,57.88,74.96,3420 - Auto Mall N
2021-03-20,23,FR,15.285714285714286,59.0,3420 - Auto Mall N
2021-03-20,23,ML,1272.057142857143,339.8857142857143,3420 - Auto Mall N
2021-03-20,23,OR,38.72,51.48,3420 - Auto Mall N
2021-03-21,0,FR,10.428571428571429,33.857142857142854,3420 - Auto Mall N
2021-03-21,0,ML,897.9714285714285,198.6,3420 - Auto Mall N
2021-03-21,0,OR,24.92,32.08,3420 - Auto Mall N
2021-03-21,1,FR,4.928571428571429,19.785714285714285,3420 - Auto Mall N
2021-03-21,1,ML,606.6857142857143,123.54285714285714,3420 - Auto Mall N
2021-03-21,1,OR,13.68,18.36,3420 - Auto Mall N
2021-03-21,2,FR,3.4285714285714284,13.214285714285714,3420 - Auto Mall N
2021-03-21,2,ML,482.4,87.05714285714286,3420 - Auto Mall N
2021-03-21,2,OR,9.84,12.52,3420 - Auto Mall N
2021-03-21,3,FR,2.7857142857142856,11.785714285714286,3420 - Auto Mall N
2021-03-21,3,ML,424.8,72.42857142857143,3420 - Auto Mall N
2021-03-21,3,OR,8.36,9.36,3420 - Auto Mall N
2021-03-21,4,FR,6.428571428571429,17.571428571428573,3420 - Auto Mall N
2021-03-21,4,ML,486.6857142857143,88.2,3420 - Auto Mall N
2021-03-21,4,OR,10.08,13.84,3420 - Auto Mall N
2021-03-21,5,FR,13.357142857142858,33.285714285714285,3420 - Auto Mall N
2021-03-21,5,ML,708.8,146.85714285714286,3420 - Auto Mall N
2021-03-21,5,OR,18.16,27.32,3420 - Auto Mall N
2021-03-21,6,FR,13.071428571428571,46.785714285714285,3420 - Auto Mall N
2021-03-21,6,ML,900.5714285714286,198.8,3420 - Auto Mall N
2021-03-21,6,OR,27.52,41.4,3420 - Auto Mall N
2021-03-21,7,FR,18.0,60.0,3420 - Auto Mall N
2021-03-21,7,ML,1118.0857142857142,258.6,3420 - Auto Mall N
2021-03-21,7,OR,33.24,50.96,3420 - Auto Mall N
2021-03-21,8,FR,30.785714285714285,89.42857142857143,3420 - Auto Mall N
2021-03-21,8,ML,1494.9142857142858,375.54285714285714,3420 - Auto Mall N
2021-03-21,8,OR,48.6,59.8,3420 - Auto Mall N
2021-03-21,9,FR,44.57142857142857,127.71428571428571,3420 - Auto Mall N
2021-03-21,9,ML,2011.6571428571428,585.9142857142857,3420 - Auto Mall N
2021-03-21,9,OR,75.0,88.32,3420 - Auto Mall N
2021-03-21,10,FR,61.57142857142857,172.14285714285714,3420 - Auto Mall N
2021-03-21,10,ML,2391.542857142857,742.4285714285714,3420 - Auto Mall N
2021-03-21,10,OR,103.44,109.28,3420 - Auto Mall N
2021-03-21,11,FR,68.07142857142857,218.71428571428572,3420 - Auto Mall N
2021-03-21,11,ML,2726.542857142857,893.9428571428572,3420 - Auto Mall N
2021-03-21,11,OR,120.36,118.68,3420 - Auto Mall N
2021-03-21,12,FR,86.21428571428571,269.2857142857143,3420 - Auto Mall N
2021-03-21,12,ML,3115.8571428571427,1077.2,3420 - Auto Mall N
2021-03-21,12,OR,147.48,160.4,3420 - Auto Mall N
2021-03-21,13,FR,82.92857142857143,276.57142857142856,3420 - Auto Mall N
2021-03-21,13,ML,3178.457142857143,1125.4857142857143,3420 - Auto Mall N
2021-03-21,13,OR,164.28,167.52,3420 - Auto Mall N
2021-03-21,14,FR,84.71428571428571,273.0,3420 - Auto Mall N
2021-03-21,14,ML,3286.057142857143,1179.2285714285715,3420 - Auto Mall N
2021-03-21,14,OR,168.88,173.44,3420 - Auto Mall N
2021-03-21,15,FR,83.85714285714286,260.0,3420 - Auto Mall N
2021-03-21,15,ML,3335.9142857142856,1199.2857142857142,3420 - Auto Mall N
2021-03-21,15,OR,163.96,174.08,3420 - Auto Mall N
2021-03-21,16,FR,85.0,242.5,3420 - Auto Mall N
2021-03-21,16,ML,3226.4857142857145,1148.5142857142857,3420 - Auto Mall N
2021-03-21,16,OR,160.52,168.24,3420 - Auto Mall N
2021-03-21,17,FR,73.28571428571429,224.28571428571428,3420 - Auto Mall N
2021-03-21,17,ML,3199.942857142857,1099.6571428571428,3420 - Auto Mall N
2021-03-21,17,OR,154.68,163.72,3420 - Auto Mall N
2021-03-21,18,FR,68.92857142857143,201.42857142857142,3420 - Auto Mall N
2021-03-21,18,ML,3107.457142857143,1079.4,3420 - Auto Mall N
2021-03-21,18,OR,149.16,162.2,3420 - Auto Mall N
2021-03-21,19,FR,61.214285714285715,166.57142857142858,3420 - Auto Mall N
2021-03-21,19,ML,2716.6285714285714,959.0285714285715,3420 - Auto Mall N
2021-03-21,19,OR,118.76,135.88,3420 - Auto Mall N
2021-03-21,20,FR,48.07142857142857,137.0,3420 - Auto Mall N
2021-03-21,20,ML,2247.4857142857145,727.7142857142857,3420 - Auto Mall N
2021-03-21,20,OR,89.64,102.24,3420 - Auto Mall N
2021-03-21,21,FR,36.214285714285715,83.92857142857143,3420 - Auto Mall N
2021-03-21,21,ML,1733.6571428571428,498.8,3420 - Auto Mall N
2021-03-21,21,OR,64.44,75.36,3420 - Auto Mall N
2021-03-21,22,FR,24.142857142857142,60.714285714285715,3420 - Auto Mall N
2021-03-21,22,ML,1349.5714285714287,358.0571428571429,3420 - Auto Mall N
2021-03-21,22,OR,43.16,55.04,3420 - Auto Mall N
2021-03-21,23,FR,11.928571428571429,40.42857142857143,3420 - Auto Mall N
2021-03-21,23,ML,921.5142857142857,218.74285714285713,3420 - Auto Mall N
2021-03-21,23,OR,27.28,37.72,3420 - Auto Mall N
2021-03-22,0,FR,5.357142857142857,23.428571428571427,3420 - Auto Mall N
2021-03-22,0,ML,622.0857142857143,121.17142857142858,3420 - Auto Mall N
2021-03-22,0,OR,15.32,18.36,3420 - Auto Mall N
2021-03-22,1,FR,3.142857142857143,12.857142857142858,3420 - Auto Mall N
2021-03-22,1,ML,466.54285714285714,76.8,3420 - Auto Mall N
2021-03-22,1,OR,9.84,9.8,3420 - Auto Mall N
2021-03-22,2,FR,2.0714285714285716,12.428571428571429,3420 - Auto Mall N
2021-03-22,2,ML,430.9428571428571,73.45714285714286,3420 - Auto Mall N
2021-03-22,2,OR,8.04,8.4,3420 - Auto Mall N
2021-03-22,3,FR,5.428571428571429,24.428571428571427,3420 - Auto Mall N
2021-03-22,3,ML,577.1714285714286,111.28571428571429,3420 - Auto Mall N
2021-03-22,3,OR,10.08,11.36,3420 - Auto Mall N
2021-03-22,4,FR,13.071428571428571,56.357142857142854,3420 - Auto Mall N
2021-03-22,4,ML,1059.5428571428572,249.34285714285716,3420 - Auto Mall N
2021-03-22,4,OR,26.2,29.56,3420 - Auto Mall N
2021-03-22,5,FR,36.857142857142854,109.21428571428571,3420 - Auto Mall N
2021-03-22,5,ML,2028.0,507.9428571428571,3420 - Auto Mall N
2021-03-22,5,OR,65.28,70.96,3420 - Auto Mall N
2021-03-22,6,FR,50.42857142857143,161.28571428571428,3420 - Auto Mall N
2021-03-22,6,ML,2660.3142857142857,720.8857142857142,3420 - Auto Mall N
2021-03-22,6,OR,97.52,109.56,3420 - Auto Mall N
2021-03-22,7,FR,62.142857142857146,212.5,3420 - Auto Mall N
2021-03-22,7,ML,2961.4285714285716,794.5142857142857,3420 - Auto Mall N
2021-03-22,7,OR,113.0,138.52,3420 - Auto Mall N
2021-03-22,8,FR,77.42857142857143,267.92857142857144,3420 - Auto Mall N
2021-03-22,8,ML,3065.1428571428573,810.1428571428571,3420 - Auto Mall N
2021-03-22,8,OR,127.84,156.64,3420 - Auto Mall N
2021-03-22,9,FR,71.42857142857143,242.85714285714286,3420 - Auto Mall N
2021-03-22,9,ML,2812.542857142857,752.6857142857143,3420 - Auto Mall N
2021-03-22,9,OR,121.56,140.4,3420 - Auto Mall N
2021-03-22,10,FR,68.85714285714286,240.85714285714286,3420 - Auto Mall N
2021-03-22,10,ML,2774.4857142857145,751.9142857142857,3420 - Auto Mall N
2021-03-22,10,OR,129.44,137.12,3420 - Auto Mall N
2021-03-22,11,FR,78.78571428571429,257.2142857142857,3420 - Auto Mall N
2021-03-22,11,ML,2799.542857142857,743.9428571428572,3420 - Auto Mall N
2021-03-22,11,OR,149.56,148.48,3420 - Auto Mall N
