Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-02-01,625.2104814532884,519.3444507569006,326.90435472708236,308.56534811223895,1159.4907301526985,1283.6957674639302
2021-02-02,3034.769982061679,1249.9258588922944,422.8250172388557,698.0322172108788,1484.892680759553,2994.5296039569157
2021-02-03,1424.6073275797903,845.3152520778187,406.70599187899506,486.3985028403239,1486.8484987302859,1986.4480632709267
2021-02-04,1286.5058534991883,913.3256482895017,332.1527240139939,533.4562402355598,2017.8739119332959,2189.750600921415
2021-02-05,488.67449100488574,757.390830447356,71.54041397347393,461.63409375981945,2473.2073117911414,1814.3972925623282
2021-02-08,619.9946115191776,563.4849699890798,317.9328690196352,337.9205839681252,1324.2128043861628,1360.7347309677702
2021-02-09,1882.5809803799366,1004.2016958830696,293.5541989289686,587.1198064807799,1758.6523479428847,2343.466024887939
2021-02-10,1474.2932525645065,975.6971538512339,427.7898713182532,571.6731456396237,1944.9216170452423,2299.634441437144
2021-02-11,2311.688800344788,1771.7427889774704,266.1331805493783,1025.7888899852626,4361.594857152906,4141.885159084339
2021-02-12,532.0538156076141,795.4790503040432,153.28346170980024,484.4161898081948,2572.4492942015845,1977.8913314067602
2021-02-16,674.9398871165657,560.3607891469217,150.15218133921354,338.04841248996985,1519.5368236209852,1446.219690439874
2021-02-17,583.5541477418915,668.0930423075032,175.64491126167124,387.06064083552354,1891.559258865568,1595.6046347261054
2021-02-18,602.4733456282397,557.3289686258069,223.96620783467603,331.9342004877269,1450.4917097999291,1387.6680941493123
2021-02-19,606.3516489026988,547.5176358111632,219.36609042591647,330.4786535061486,1392.7717638769047,1340.4932138882084
2021-02-22,660.9281111151411,636.4732766161121,260.1136489380302,393.6711457566071,1732.393580689395,1623.290918369846
2021-02-23,1334.5811479361007,791.2520502296466,316.66731690591564,468.8801061829923,1536.6368742452555,1927.753182674634
2021-02-24,2207.7251655506525,1211.444521207088,441.0367584996405,684.7789687949925,2206.684966815864,2959.2234008640744
2021-02-25,683.8164335700774,807.3542120743197,227.41523996687823,469.57159346176087,2328.8123213491936,1963.1181893500695
2021-02-26,925.4918104001574,897.1433596650969,230.8639301452336,533.3553351360193,2464.808294692643,2190.6653404369176
