Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-02-01,9.427186467346464e-08,2.1273633009842712e-07,7.706939940015557e-07,1.263959972177851e-07,0.0,5.258335313589212e-07
2021-02-02,2285.2136708447524,611.9178224486758,134.44688513578296,341.7309525328481,0.0,1466.0117809990115
2021-02-03,843.1753876145017,219.65099064795686,19.032562264484774,126.38824714915332,0.0,516.1687120818763
2021-02-04,674.5403101051505,175.85101882989773,25.634862326320906,102.71125476688111,0.0,421.6128988346925
2021-02-05,141.6425198959271,60.884169972806056,102.20436393285416,37.109253901468655,0.0,145.85345995450655
2021-02-08,9.194632204310367e-08,0.44298028709654985,1.778367755004692,0.26565421488515456,0.0,1.0697333449693096
2021-02-09,1224.0694898970487,354.0150767768331,163.07625410174097,206.97959804351382,0.0,826.151069178443
2021-02-10,925.436541377964,274.5732283204265,157.15810073128313,160.87588297536195,0.0,647.1455308134583
2021-02-11,1761.2804655856353,592.6762810108166,560.0653807441379,343.14277907661346,0.0,1385.526786242343
2021-02-12,8.313724859841599e-08,2.096484901577333e-07,7.75452346833518e-07,1.276678785725827e-07,0.0,5.212732267015788e-07
2021-02-16,7.575808735572081e-08,14.057502320648611,58.81858025639857,8.480458367374037,0.0,36.28061964413402
2021-02-17,8.51290418996873e-08,0.9593877074885429,3.8065130569673227,0.5558226135504671,0.0,2.291302821057354
2021-02-18,8.576670972795674e-08,1.5333336869319292,6.264334993383763,0.9132234642451728,0.0,3.8177779279733706
2021-02-19,7.188705494892066e-08,4.369627452611108,17.705315706981914,2.6374832560835997,0.0,10.698205070174257
2021-02-22,9.31099096575971e-08,2.739177588285808,11.419537669685074,1.6942348080101561,0.0,6.986125366499021
2021-02-23,827.8281055817965,213.5017296902882,32.351699010060486,126.5168458753196,0.0,520.1612290262492
2021-02-24,1668.1921847315978,496.52368822794654,321.865433297501,280.6640941908205,0.0,1212.8698356103314
2021-02-25,9.10510288852422e-08,11.386643642428064,45.6964560663629,6.6226748054223075,0.0,27.68713770956355
2021-02-26,339.1734112261345,98.10782329591679,56.82185248208945,58.32549548490495,0.0,239.56194492740218
2021-03-01,8.999162459013078e-08,2.2492458644818826e-07,8.279561805493237e-07,1.3413352619831106e-07,0.0,5.588896924929627e-07
2021-03-02,1801.2097489090702,566.2464780509011,465.51571529484875,339.3464517535452,0.0,1361.1325343994722
2021-03-03,168.6350775934029,62.153154194274926,81.53812742531451,35.81289125900753,0.0,152.20715956543492
2021-03-04,8.932218746569011e-08,14.040224342711124,55.43689486762625,8.045363855943465,0.0,33.351306758293845
2021-03-05,8.438863356983498e-08,13.523675583451194,54.70864185965023,8.01343333824512,0.0,33.171533022342565
2021-03-08,643.8457460501309,170.61647672250618,64.20384070570435,103.56554942242131,0.0,433.8675606109076
2021-03-09,9.00200208454217e-08,0.8686439819649884,3.4948937533105084,0.5039126213224765,0.0,2.1223372400430636
2021-03-10,9.058109002206716e-08,1.4011846143401223,5.709769230516883,0.8336203569826786,0.0,3.474964349775172
2021-03-11,8.973250070396936e-08,4.166681311014553,17.129306178083752,2.545137111721626,0.0,10.417487845080071
2021-03-12,337.2701550866726,87.87176773332287,17.129306372455982,52.466990076778615,0.0,214.0607036490271
