Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-02-01,8.908103031440373,37.24575907178188,6.200077273879556e-10,22.129341320465148,142.52964134676284,92.06264398655924
2021-02-02,2263.187292886093,574.1524193568353,2.21455231197298e-10,320.6405271556005,7.140374118598714,1375.534720492315
2021-02-03,785.4567787850979,243.21645050193243,7.590439639925226e-10,139.94792723719493,169.2539491081437,571.5463501547182
2021-02-04,640.6623092944728,257.1079070727972,1.0787819173478763e-09,150.1718666269329,383.0484110974378,616.4309466932294
2021-02-05,191.60851794196054,59.77707634860624,2.47443853979348e-09,36.43447393137991,47.80435076205126,143.20131842649954
2021-02-08,8.90810303369606,26.627430521018155,4.2048283435092026e-10,15.968406169569196,97.98912843384352,64.30139477736704
2021-02-09,1236.8931409946476,336.1299603506731,8.148055332016778e-10,196.52282811565664,80.1729234672153,784.4132759963535
2021-02-10,929.9241404543582,314.92830934016916,9.97106435061519e-10,184.52042884498704,311.78359057774594,742.2589928479456
2021-02-11,1850.8311420022326,558.972857253862,4.552456542734847e-09,323.62945137496536,338.5078984966235,1306.736731874561
2021-02-12,1.414653037736225e-07,130.5096358984842,4.1150162378880775e-09,79.47535580105416,534.4861552364007,324.50116368244016
2021-02-16,3.1529399467274056e-07,29.80621793590556,8.028103468328897e-10,17.9811736486814,124.71343625832421,76.92604498982291
2021-02-17,2.9122614657986736e-07,22.45184461328318,1.5901388959111014e-09,13.007507657828794,89.0810259885096,53.62167401021391
2021-02-18,9.017138712339342,41.45531289128321,1.1713365732209996e-09,24.689971121482237,160.34584664008796,103.21770134082827
2021-02-19,26.724307897047673,138.50533231854712,1.7199473579571466e-09,83.60106183655799,534.4861550874293,339.10406883108845
2021-02-22,60.63080893587228,102.15075691698284,1.1945790395429634e-09,63.18223716982259,365.2322059693944,260.530020819646
2021-02-23,767.4225017780611,232.48865106213964,1.2234215177788886e-09,137.7681149321745,169.2539491824087,566.4196849672563
2021-02-24,1741.4928302730004,477.32930843611535,1.2725043816247498e-09,269.81431331318447,171.63407400703528,1165.9832825319759
2021-02-25,17.925241314233126,79.93713062099717,1.4068574101128577e-09,46.49285931886267,302.87548798452065,194.37073936029256
2021-02-26,441.2865735786288,215.85357325471696,2.973964829116585e-09,128.3258173437895,429.9690489750816,527.0762319581668
2021-03-01,9.017138811697091,34.950729658911726,9.242212537723334e-10,20.842828640405777,133.62153882174516,86.84511933502407
2021-03-02,1936.6343585104164,494.47202189559346,5.254330068382616e-10,296.33266188118745,42.772784514903236,1188.60245924899
2021-03-03,169.0296168703577,60.29018774375489,1.4451256343230532e-09,34.73944268223685,73.64494557905577,147.6449320248498
2021-03-04,2.109426621095392e-07,106.03719185866198,2.0434651221734555e-09,60.761692259447855,418.68082162517914,251.8819377200501
2021-03-05,63.119969202284494,152.12901723784202,3.971933556227958e-09,90.14381710989593,552.302360470753,373.149495329271
2021-03-08,613.9380015436789,186.57673786614123,7.481246950214858e-10,113.25355403966732,160.34584654632243,474.4535561848541
2021-03-09,79.27523877387193,41.844377167185215,8.919390342436427e-10,24.274513176530103,89.08102590432922,102.23737433537454
2021-03-10,3.9810765731098093e-07,54.65149117207755,9.945440619520863e-10,32.514341874898825,222.70256459698345,135.5367319491013
