Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-04-19,13225.824853288683,12931.294143505305,7226.564258067795,7908.100524070942,36036.28710302473,35649.281546804974
2021-04-20,12448.496761265109,14429.016098281594,8089.7677376037245,8481.962503056937,39997.05419270585,37624.34009023616
2021-04-21,11550.014560982434,12856.026900239105,8098.890137704681,7814.6190427985985,36365.767353394505,35344.02610904392
2021-04-22,12872.602716656907,14185.568830369983,8220.366225984075,8530.517664698833,39936.311606162104,38313.194053734274
2021-04-29,10982.613813121457,13471.57194801123,6959.786895051898,7956.591569294347,38332.11027465505,34846.347465522835
2021-04-30,12412.33547563084,14380.415892271043,7496.179350676151,8840.069061538361,41291.06023053162,37979.09010302921
2021-05-03,13132.361685077321,13395.19077645816,7133.112161025945,8159.166318052191,37819.00260507157,36530.11935666449
2021-05-04,12814.456539770856,13300.84919360471,7052.020730846622,7840.556734354323,36125.30529637735,34850.3766390358
2021-05-05,10426.030575127874,13447.435021717314,8502.008481880246,8093.306565517607,39259.89244887526,36647.18991864847
2021-05-06,13617.214904224802,14812.603871964957,8384.5736992971,8809.735144257511,40385.26948275858,38764.719070058025
2021-05-07,11564.035960023128,12403.394744891248,6534.090574710965,7550.678705239689,34940.93997461216,33084.993059215325
2021-05-10,10349.686244372648,12943.81668649098,7993.158490362666,7882.257504681916,39999.0077068766,37515.77825043903
2021-05-11,10422.990834995344,13044.23806646691,8478.48057541136,7553.623855622931,36982.45131092311,35286.06079923998
2021-05-12,11494.922482341037,13819.459905640562,9348.916488089704,8387.068001899293,38108.98413091266,36746.29519380355
2021-05-13,13946.116647118004,14628.789509804066,8569.338944527084,8548.670063889282,40798.535351669474,40136.53136962122
2021-05-14,10914.482069067315,12415.506387137795,6356.729931125194,7681.409262577458,37617.2332248125,34791.529575289765
2021-05-17,12466.326534798618,12477.995680161417,7041.427899601277,7451.807263937496,35149.766587858205,34727.718078159196
2021-05-18,12290.418961134004,13528.354464973136,7584.971420146889,8139.777404330235,38815.95822204295,37023.216734020476
2021-05-19,12813.466488772607,14210.50260922795,8052.772102675126,8334.132387842472,40233.72886667314,38555.33246105046
2021-05-20,11769.260913369359,12234.576079987442,5742.038054135748,7275.078737372921,34839.647306479455,32841.29145662421
2021-05-21,11254.06091822609,13561.446999070944,7459.38874509235,8402.124582417553,40727.52727994455,37477.40536177451
2021-05-24,13077.050835062448,13225.090763816494,7495.7726414332055,7964.458694546044,38410.906073088605,37794.18009122173
2021-05-25,12658.586109821586,13749.939607750433,8038.855997178576,8221.111186647897,39912.643910240666,38639.035222842496
2021-05-26,11542.177815862031,13624.553392337346,7286.231606052722,8079.464723340017,39210.79387365606,36335.18517989345
2021-05-27,11415.555868128624,14902.604869764597,8107.1767851146105,8600.281894306898,42489.29405673566,38509.139945907395
2021-05-28,11346.731293101591,13189.46200226645,6855.4620749452615,8136.4923757745755,41256.559315866565,38132.79830587239
