Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-02-01,0.0,198.1535768199025,370.609055169114,117.7317430118051,435.06470372423445,489.7884390616409
2021-02-02,6166.490456520067,2392.2529120915724,1365.4781954336786,1335.9749240137562,1927.5368550999433,5731.277670948359
2021-02-03,2043.6101607461537,1021.0297139723681,540.0072293430514,587.5054578879466,1424.2859380619448,2399.3681562908355
2021-02-04,1226.1660964476923,999.6605497391689,778.3724723513701,583.8828235847756,1975.7482810804818,2396.7434765556
2021-02-05,401.3026429266739,1488.3018701625324,911.2061860542312,907.1286018444607,4648.28152749071,3565.359884464621
2021-02-08,0.0,377.30333698095814,375.22684350555943,226.2679055453752,1139.4774053722576,911.133006351484
2021-02-09,3327.0222936391883,1902.7725443498489,1240.836433385457,1112.4811405872265,2887.820451171776,4440.425493259345
2021-02-10,2085.256753849039,1366.0604899624152,827.6024090775161,800.3918986012443,2473.280542961236,3219.687317324131
2021-02-11,4046.4932714040474,3779.2891994386796,2127.631167752842,2188.1013976429917,8628.285521021426,8835.019363096642
2021-02-12,0.0,785.683310751216,187.40185892348975,478.45096064380596,3030.267466564829,1953.5350540932973
2021-02-16,0.0,428.3747971638101,387.9108111571404,258.4253269262396,1404.4700004925016,1105.5806875595922
2021-02-17,0.0,641.1311623454251,326.18019249005283,371.44023787457024,2217.602864376477,1531.2116566465347
2021-02-18,0.0,241.7410777082223,183.8009587351935,143.9762436034348,803.8164960077056,601.900133431242
2021-02-19,0.0,91.42977626926643,211.0319408663318,55.186513411701,159.43283627877202,223.8484874641364
2021-02-22,0.0,373.15560410077904,476.74057033595113,230.80402525753712,1078.9323917424747,951.7133327201096
2021-02-23,1936.5814937670184,914.9011465572382,360.2992295469961,542.152082411914,1389.1760154678514,2229.003509812713
2021-02-24,4013.292592943574,2209.396592959693,1571.5799585545083,1248.8795764898923,3270.3475020685364,5396.943884117035
2021-02-25,0.0,921.3507617251952,670.8080410873221,535.8740176866521,3026.7226809505764,2240.3059426260525
2021-02-26,870.2425929136168,1139.2111156158333,920.423630792433,677.2655895115577,2807.5624495256316,2781.751968104292
2021-03-01,0.0,219.83335497692045,382.2450689926128,131.09737599029333,514.9247286008232,546.2390666262222
2021-03-02,4596.2200090157285,2075.61174550558,2336.413159463054,1243.8955620170502,1376.1902497841625,4989.316110740314
2021-03-03,376.6432817368069,896.6787969902841,701.1177021813239,516.6698402867012,2531.4686911230483,2195.8810377641944
2021-03-04,0.0,955.4813830416474,723.7084904531696,547.5122901537462,3048.9464025221014,2269.661219779877
2021-03-05,0.0,1099.6232526647457,921.3814815803214,651.5800810244282,3527.0315576226367,2697.2097055137847
2021-03-08,1356.6732938138014,1148.604467995957,602.3449861105546,697.211987272022,2807.6310761818477,2920.8329008382243
2021-03-09,0.0,729.540555053277,576.8775197657392,423.21676209203133,2358.348933479177,1782.469136099608
2021-03-10,0.0,210.67871068578546,460.22238977120173,125.34112936520128,398.2846381900517,522.4871879102667
2021-03-11,0.0,754.7254713807597,574.961949954179,461.00953324530855,2527.7288445705344,1886.955789898646
2021-03-12,720.991748504425,1273.1552116746548,829.9424118849286,760.1829754905638,3583.8836885097267,3101.479661733861
2021-03-15,0.0,576.4472543251796,425.72560696125856,340.0485256771564,1990.5182405885362,1499.7480675474587
2021-03-16,5023.47302667083,2626.9587582475383,1679.282386708661,1514.9885097113438,3813.88769234154,6374.69583776215
2021-03-17,0.0,1078.987618365071,848.9763949046198,648.8093258745504,3612.9964255949253,2734.1758762599225
2021-03-18,2216.187291825613,1833.8056189592564,1095.7749707651546,1080.841154609508,4074.53484561336,4471.850334635362
2021-03-19,1271.3630906187423,1679.0440319511413,1321.8250096870288,1033.9789461885568,4317.88095979746,4198.046081963533
2021-03-22,0.0,415.3627903495079,195.32753100685676,254.3174979432962,1540.8693956807344,1066.5166383947872
2021-03-23,1190.8865454717843,1333.6904821524035,980.1396195626133,776.9445518272064,3134.235030060131,3194.626161114919
2021-03-24,1104.7086999618682,1542.0971692012292,1538.0665797379413,895.3181173916397,3594.6890444652663,3800.0490375722065
2021-03-25,0.0,790.8271252906336,565.161694763752,468.4100264751147,2650.8649461265977,1956.789489124601
2021-03-26,511.61500096751365,884.6109132939214,1038.3116986390808,538.1343641733355,2090.5732948996206,2217.754717038958
2021-03-29,0.0,585.0379925549963,344.99128732631294,347.6933469226388,2070.2278266285575,1482.4877744772355
2021-03-30,398.7162817286081,1503.7056501237714,1570.15534177154,881.5966738978,4096.76606495153,3680.3353644301064
2021-04-01,0.0,1454.1252415654244,468.9966113122646,878.133363707299,5478.697368541836,3615.4353745813783
2021-04-02,0.0,713.1958269945401,471.8758196100937,429.5529623013908,2570.8425654424723,1899.9695957566353
2021-04-05,927.0979763360828,1194.7852621350914,1219.1844452618461,722.7286611544943,3029.7863738941373,3258.5548722024805
2021-04-06,0.0,508.43265672269143,438.7381243539794,294.5942865127426,1678.632558707537,1314.3437398260824
2021-04-07,0.0,1489.2282447342543,1264.56986101875,882.2949845322667,5047.422298414385,3940.468930166615
2021-04-08,0.0,933.55853444478,393.3120355018658,542.1486284836617,3567.851070592758,2485.4559431661814
2021-04-09,0.0,712.2719229714972,477.07991810946294,430.4026732467164,2596.8650423982017,1931.2703642894505
2021-04-12,0.0,157.14570799293767,132.44109475385068,96.24866955630426,559.3186903035119,438.36540750812054
2021-04-13,0.0,507.1394215110022,534.3054611780447,293.3673232347322,1580.9322200750432,1314.7309365073536
2021-04-14,1576.8268899317445,2041.8045072003392,1401.9427911721841,1191.9255533516446,5565.411913258253,5310.451533810199
2021-04-15,0.0,822.2951630547298,451.98724153728585,476.54495505026574,2994.926169807757,2148.0732932400474
2021-04-16,1271.3630906187384,1319.246739612612,1343.5604743513559,804.0302126507944,2981.2744694829858,3472.921082189673
2021-04-19,0.0,191.4706868053813,258.65766903919086,117.0934186374799,577.7571175602336,527.8506811565633
2021-04-20,0.0,669.4706138745765,795.0947131881271,393.5420547807783,2013.5941599477271,1745.6762044804998
2021-04-21,0.0,193.61420586821188,164.3073147334569,117.68964641058089,679.2842809041035,532.2877433587677
2021-04-22,635.6815453093731,909.3467191951185,829.2855388685693,546.8373065747246,2447.2324691511503,2456.0155275592497
2021-04-29,0.0,347.7529120737852,235.54907582169372,205.3901281217825,1217.111767718232,899.5178033443577
2021-04-30,0.0,884.1947881060441,550.9707730058363,543.5408161533569,3211.9485823825426,2335.183751128978
2021-05-03,0.0,174.24728399401224,255.05839845989937,106.13604496582887,500.51592912780393,475.19099862786214
2021-05-04,1394.323100525709,907.2184755234534,848.1981525855014,534.78524748752,1576.5416415116192,2377.059171611856
2021-05-05,0.0,554.8046500855364,267.31846087628946,333.90785007441116,2133.3575733403895,1511.9635340567313
2021-05-06,0.0,777.6472442708174,583.0919831051115,462.50249563845443,2692.167668628469,2035.1099118243092
2021-05-07,0.0,512.7646785467684,502.15414551847783,312.150134598986,1690.5165263786184,1367.755858751342
2021-05-10,0.0,432.71115275536516,277.3207776432374,263.5034792114457,1673.0444689722249,1254.150614648651
2021-05-11,317.84077265468653,682.5393109166548,541.7120402877102,395.2431100283429,2064.5715330852163,1846.3419250826148
2021-05-12,136.14703602927935,997.4298546769422,817.3902697873723,605.3429059760556,3301.426794102191,2652.1913392658453
2021-05-13,0.0,736.7393322870312,320.09177641115764,430.53059657403446,2868.5457647020758,2021.3676122521683
2021-05-14,0.0,906.9046218595652,1239.456920947553,561.0971752101323,2769.9312674240628,2541.3863913019186
2021-05-17,1322.7302527004051,865.1043220091012,934.1340919097654,516.6367128224354,1532.562970374051,2407.686280152685
2021-05-18,635.6815453093731,716.8497474496974,779.0700586807534,431.3161213877514,1695.225927475922,1961.8116626285996
2021-05-19,635.6815453093731,716.7928065326304,924.2606737649926,420.3824670083681,1522.004870180507,1944.771815713874
2021-05-20,2041.0744707747137,1239.6684786625515,1398.8543944588243,737.1473871711477,1864.531011408304,3327.6440108081433
2021-05-21,1852.6857755571887,1654.8275971222708,1483.2969192668297,1025.264312458437,3917.2675706055406,4573.158355848852
2021-05-24,2164.3793976269794,1124.783001644233,1113.3952480695523,677.370606894635,1738.7426361710704,3214.363673328734
2021-05-25,1087.5521528106615,1222.4946731392486,1084.6220348634465,730.9315473136699,3216.6136476428646,3435.361614864054
