Date,Equi 0,Target 0,Equi 1,Target 1,Equi 2,Target 2
2021-02-01,0.0,799.0738711372579,1306.6522454737228,474.76488264294056,1942.3067676544792,1975.1202593480036
2021-02-02,0.0,2005.5026041874744,5952.662327639458,1119.9907734237888,1977.5455666986545,4804.714516726848
2021-02-03,0.0,1300.3283593606523,1709.151389982209,748.2152553608612,3395.098063145778,3055.705838406472
2021-02-04,0.0,1809.3161091656407,2216.1267564230875,1056.787325310274,4987.915774280219,4337.939096227393
2021-02-05,0.0,2359.8115988938657,2351.9615727500336,1438.3188244513597,7099.308027710974,5653.139177115787
2021-02-08,0.0,732.4263148412184,1028.566440991115,439.2343029656372,1911.797829192652,1768.7036523769132
2021-02-09,0.0,1983.7494103443146,3613.0603379765153,1159.825336565986,4159.912431355272,4629.398022421485
2021-02-10,0.0,2076.6671095717406,4086.9276798948617,1216.7451901332822,4101.010743742091,4894.526123931931
2021-02-11,0.0,4571.733741428613,5936.4334215565505,2646.9043413659197,11969.758324620821,10687.553663382838
2021-02-12,0.0,2031.4961966477938,680.210930325919,1237.103160433742,7639.531779430596,5051.14335267498
2021-02-16,0.0,1200.064070355006,2062.043711844489,723.9617077550292,2959.1942944426773,3097.21222817713
2021-02-17,0.0,1261.5053313031515,663.595255253028,730.85488252531,4341.614406021915,3012.8494474464815
2021-02-18,0.0,806.2150806879735,445.4131960944288,480.1658863869061,2848.326095187448,2007.358324206998
2021-02-19,0.0,1205.676159758588,1595.4688456627955,727.739542583257,3289.8165401253855,2951.8696834463317
2021-02-22,0.0,1428.8800610223984,1706.1423855360454,883.7902099552479,4250.809761389721,3644.281875948119
2021-02-23,0.0,1279.570989188169,1583.0198409410461,758.2481222071982,3572.2598143476494,3117.460543893325
2021-02-24,0.0,2489.0953508243997,5843.977624862963,1406.9815973674072,4132.269797666572,6080.170474337724
2021-02-25,0.0,2163.78024987363,2418.2197390365072,1258.4931429585668,6265.3829473776,5261.329293581913
2021-02-26,0.0,2387.6876581847746,3578.216806601565,1419.4899147519402,6059.271541334327,5830.310774999176
2021-03-01,0.0,1100.224059505583,1969.3439650952487,656.1173904556621,2520.8199450979237,2733.822460231925
2021-03-02,0.0,1960.7841545754525,5876.216454867564,1175.0804133918898,1972.9438406322338,4713.295727532454
2021-03-03,0.0,1709.9304124501575,1961.6448555155844,985.2686113102869,4921.0110158904845,4187.456847645627
2021-03-04,0.0,2091.838564070445,1872.9441843627103,1198.6704745624666,6386.541697960066,4968.976843689865
2021-03-05,0.0,2741.990412019599,2465.7025757627744,1624.7622360679964,8626.738287631979,6725.6882153071565
2021-03-08,0.0,1461.3344768228685,1475.0354161189907,887.0415735300614,4589.427362052998,3716.08672781906
2021-03-09,0.0,1306.4152423650023,1441.5651059847978,757.869901805549,3814.653416413985,3191.9333782282324
2021-03-10,0.0,1157.2344720626822,1579.4487885212466,688.484732019321,3136.2337976826316,2869.9633821218754
2021-03-11,0.0,1916.5246320629306,1271.590572044987,1170.6721974866587,6607.278710719107,4791.6724532145045
2021-03-12,0.0,2885.9204639783147,2082.60942166112,1723.1423044252988,9556.722352700555,7030.269005958055
2021-03-15,0.0,1703.8445236985149,648.9321853718023,1005.1046542758572,6492.924795779801,4432.907803177212
2021-03-16,0.0,2707.8204820852716,5322.152283146568,1561.6221243826842,5518.208843592096,6570.918520270705
2021-03-17,0.0,2614.956581722679,2718.816872537248,1572.407493933512,8094.898684377714,6626.351481258766
2021-03-18,0.0,2946.6850482326968,3609.6868775387384,1736.7699372684517,8259.444922761819,7185.676814799406
